#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2024ko Hasierako kreditua,2024ko Behin-betiko kreditua,O
243002,3111,22718,,Droga-mendekotasunen prebentziorako programa,115000.0,115000.0,0.0
243002,3111,22721,,Droga-mendekotasunen gizarteratze programa,103500.0,103500.0,0.0
243002,2315,48021,,Ume Onkohematologikoen Gurasoen Elkartea,6000.0,6000.0,0.0
243002,2315,48027,,"Hitzarmena: Asajer elkartea, bideojokoak",31500.0,31500.0,0.0
243002,2315,48030,,"Hitzarmena: Asajer elkartea - 1., 2. eta 3. ludopatien prebentzioa",21500.0,21500.0,0.0
243002,2315,48197,,Hitzarmena: Jaiki/Hazgarri fundazioa,50500.0,50500.0,0.0
243002,2315,48198,,Hitzarmena: Zuzenak osasuna,35000.0,35000.0,0.0
243003,3113,12000,,Funtzionarioen oinarrizko ordainsariak,305125.46,305125.46,38291.43
243003,3113,12100,,Funtzionarioen ordainsari osagarriak,448337.0,448337.0,76078.31
243003,3113,14100,,Bestelako langileak,24689.0,24689.0,127.42
243003,3113,16000,,"Gizarte Segurantza, enpresaren kontura",212726.0,212726.0,34855.27
243003,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7122.0,7122.0,1085.2
243003,3113,21200,,Makinak eta instalazioak onik zaintzea,24500.0,24500.0,2449.04
243003,3113,22115,,Berariazko material teknikoa,90000.0,90000.0,6625.3
243003,3113,22716,,Kalitate-auditorien kontratazioa,30500.0,30500.0,4504.32
243004,3113,12000,,Funtzionarioen oinarrizko ordainsariak,28409.48,28409.48,3430.43
243004,3113,12100,,Funtzionarioen ordainsari osagarriak,39391.0,39391.0,6141.45
243004,3113,16000,,"Gizarte Segurantza, enpresaren kontura",15266.0,15266.0,2481.08
243004,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1662.0,1662.0,237.46
244001,3401,12000,,Funtzionarioen oinarrizko ordainsariak,91712.45,91712.45,11585.94
244001,3401,12100,,Funtzionarioen ordainsari osagarriak,149013.0,149013.0,29637.44
244001,3401,14100,,Bestelako langileak,13410.0,13410.0,7620.39
244001,3401,16000,,"Gizarte Segurantza, enpresaren kontura",79177.0,79177.0,16333.61
244001,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7830.0,7830.0,1229.24
244001,3411,22761,,Izotz-pista alokatzeko kontratuak BAKH,910000.0,910000.0,0.0
244001,3421,22762,,Gabonetako izotz pista,22000.0,22000.0,0.0
244001,3421,22767,,Kirol-instalazioen arretarako kontratuak,700000.0,700000.0,85531.39
244001,3421,22796,,Udan kirol-esparruak irekitzeko kontratua,850000.0,850000.0,0.0
244001,3421,62228,,Udako esparruetako ekipamenduak,70000.0,70000.0,0.0
244003,3401,12000,,Funtzionarioen oinarrizko ordainsariak,61136.45,61136.45,37239.28
244003,3401,12100,,Funtzionarioen ordainsari osagarriak,89210.0,89210.0,69173.7
244003,3401,14100,,Bestelako langileak,13576.0,13576.0,57357.34
244003,3401,16000,,"Gizarte Segurantza, enpresaren kontura",43034.0,43034.0,55880.04
244003,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3829.0,3829.0,2654.91
244003,3411,22300,,Garraioa,28000.0,28000.0,4138.2
244003,3411,22602,,Kirol-sari eta -garaikurrak ,1000.0,1000.0,0.0
244003,3411,22606,,"Lankidetza-kontratuak, kirol-entitateekin",45000.0,45000.0,10349.62
244003,3411,22699,,Bestelako hainbat gastu - kirola,80000.0,80000.0,662.91
244003,3411,22706,,Jarduera fisikoen programa,2808412.0,2808412.0,622654.29
244003,3411,22722,,Kirolean berditasuna,0.0,0.0,0.0
244003,3411,22724,,Natur ibilaldien programa,30000.0,30000.0,0.0
244003,3411,22735,,“Kirol bidean” gazteentzako programak,70000.0,70000.0,1889.22
244003,3411,22768,,Kiroletako muntaketa berezien zerbitzua,24372.0,24372.0,0.0
244003,3411,22769,,Deportivo Alaves babestea,400000.0,400000.0,0.0
244003,3411,48111,,Hitzarmena Arabako Pilota Federazioarekin,30000.0,30000.0,0.0
244003,3411,48119,,Hitzarmena: ASPACE - Garun paralisia,30000.0,30000.0,15466.51
244003,3411,48122,,Hitzarmena: ARASKI,110000.0,110000.0,0.0
244003,3411,48133,,Hitzarmena: Zuzenak,167000.0,167000.0,0.0
244003,3411,48141,,Hitzarmena: APDEMA,27800.0,27800.0,15574.52
244003,3411,48142,,Hitzarmena: Autismo Araba,16200.0,16200.0,0.0
244003,3411,48143,,Hitzarmena: Arabako atletismoaren federakuntza-maratoi erdia eta San Silvestre,17000.0,17000.0,0.0
244003,3411,48144,,Hitzarmena: Martin Fiz ,32000.0,32000.0,0.0
244003,3411,48145,,Hitzarmena:  Spanish Para-Badminton International Vitoria-Gasteiz txapelketa,15000.0,15000.0,0.0
244003,3411,48146,,Hitzarmena: Araba World Tennis Tour-Open Grupo Amutio,15000.0,15000.0,0.0
244003,3411,48147,,Hitzarmena: VIHALF ,25000.0,25000.0,0.0
244003,3411,48148,,Hitzarmena: Gaztedi,20000.0,20000.0,0.0
244003,3411,48928,,Dirulaguntza: 5+11 fundazioaren saskibaloi atala,141000.0,141000.0,0.0
244003,3411,48929,,Hitzarmena: Gloriosas,100000.0,100000.0,0.0
244003,3411,48935,,Kirol-dirulaguntzen deialdi orokorra,370000.0,370000.0,0.0
244003,3411,48982,,Hitzarmena: Arabako herri kirolen federakuntza-La Blanca,11500.0,11500.0,0.0
244003,3411,48983,,Hitzarmena: Arabako eskupilota elkartea-La Blanca emakumezkoa,12500.0,12500.0,0.0
244003,3411,62297,,Jarduera fisikoetarako ekipamenduan egindako inbertsioak,300000.0,300000.0,0.0
244004,3401,12000,,Funtzionarioen oinarrizko ordainsariak,28556.31,28556.31,6845.83
244004,3401,12100,,Funtzionarioen ordainsari osagarriak,42247.0,42247.0,15923.51
244004,3401,14100,,Bestelako langileak,0.0,0.0,68.0
244004,3401,16000,,"Gizarte Segurantza, enpresaren kontura",20838.0,20838.0,6935.44
244004,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",457.0,457.0,326.88
244004,3421,21200,,Makinak eta instalazioak onik zaintzea,30000.0,30000.0,474.48
244004,3421,22115,,Berariazko material teknikoa,40000.0,40000.0,1390.12
244004,3411,22640,,Emakumezkoen Hiru Hiruburak babesa,12100.0,12100.0,0.0
244004,2381,22669,,"Genero ikuspegia aztertzea, kirolean",3000.0,3000.0,0.0
244004,3421,22673,,Kirol ekitaldi handiak sustatzea hirian,25000.0,25000.0,0.0
244004,3421,22674,,Kirol autoktonoa sustatzea,25000.0,25000.0,1000.0
244004,3421,22686,,Kirol zerbitzuak,1900000.0,1900000.0,259868.88
244004,3421,62300,,Kiroleko material inbentariagarria,45000.0,45000.0,0.0
244004,3421,62305,,Berariazko material teknikoa - Kirola,220000.0,220000.0,2972.37
244005,3401,12000,,Funtzionarioen oinarrizko ordainsariak,255617.53,255617.53,0.0
244005,3401,12100,,Funtzionarioen ordainsari osagarriak,323129.0,323129.0,0.0
244005,3401,14100,,Bestelako langileak,264112.0,264112.0,0.0
244005,3401,16000,,"Gizarte Segurantza, enpresaren kontura",269260.0,269260.0,0.0
244005,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",13780.0,13780.0,0.0
244006,3401,12000,,Funtzionarioen oinarrizko ordainsariak,29966.04,29966.04,0.0
244006,3401,12100,,Funtzionarioen ordainsari osagarriak,50549.0,50549.0,0.0
244006,3401,16000,,"Gizarte Segurantza, enpresaren kontura",22886.0,22886.0,0.0
244006,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1956.0,1956.0,0.0
