#Organikoa,Funtzionala,Ekonomikoa,Azalpena,Hasierako kreditua,Behin betiko kreditua,Behartua
1145,3131,22786,Otordu-zerbitzua,0.0,21438.99,0.0
1133,3121,22754,Adinekoentzako zentro soziokulturalen kudeaketa,0.0,107723.15,0.0
1133,3122,22708,Zaharrak lekualdatzea,0.0,34021.91,0.0
1133,3122,22718,Blas de Otero kaleko eguneko arreta zerbitzua kudeatzea,0.0,11073.96,0.0
1145,3131,22797,Etxez etxeko laguntza zerbitzua,0.0,175699.86,0.0
1165,3220,22795,Prestakuntza,0.0,20294.33,0.0
1513,4443,22715,Hondakinen gaikako bilketa,0.0,72978.57,13731.99
152007,4350,22711,Berdeguneak onik zaintzea,0.0,17647.28,2687.71
1513,4420,22703,Bilketa pneumatikoaren kontratua,0.0,36359.72,0.0
152005,5111,60181,Gamarrako minigolfa,0.0,2222.69,2201.92
152005,4300,60172,Espazio publikoko inbertsioen plan zuzentzailea,0.0,449357.7,304036.29
152007,4444,60182,Zuhaitz proiektua,0.0,61397.0,56964.68
151702,4111,22717,Osasuna sustatzeko zerbitzuak ematea,0.0,41487.42,0.0
151702,4111,22718,Droga-mendekotasunen prebentziorako programa,0.0,64325.71,4563.83
151703,4113,22716,Kalitate-auditoriak kontratatzea,0.0,4537.5,4537.5
152002,4361,60183,"Inbertsioak, Erdi Aroko hiriguneko argiterian",0.0,650000.0,649883.73
152005,4324,60173,Hidrologia-hobekuntzarako plana,0.0,744965.01,60046.59
1512,4447,60917,"Uraren, airearen eta lurraren kalitatea kontrolatzea",0.0,9050.0,9050.0
152008,4300,60150,Herrietako obrak,0.0,139680.05,125849.5
152005,4324,64304,"Ordainsariak, azterlanak eta proiektuak",0.0,54399.0,411.94
152007,4444,60184,Olarizuko lorategi botanikoko proiektua,0.0,22080.86,22038.86
152005,5110,60102,Oztopo arkitektonikoak,0.0,58335.19,58334.68
1513,4420,60706,Hondakinen plana,0.0,11060.61,11060.61
152007,4350,22712,Hiriko zuhaitzen balioa nabarmentzea,0.0,10400.0,10400.0
152007,4350,60311,Berdeguneak birmoldatzea,0.0,60868.11,60868.11
152005,4300,60115,Kaleko argiteria hobetzea,0.0,58494.0,58306.12
152008,5330,21000,Azpiegiturak eta ondasun naturalak,0.0,21370.84,20328.02
1610,1200,21100,Udal eraikinak onik zaintzea,0.0,13390.38,13390.38
1610,1200,62242,Udalaren haur eskoletako eta haurrekoletako inbertsioak,0.0,60390.38,60390.36
1610,1200,64304,"Ordainsariak, azterlanak eta proiektuak",0.0,5384.5,5384.5
1610,1200,62205,Ikastetxeetako obrak.,0.0,54761.08,54137.58
182601,4522,22767,Instalazioen arretarako kontratuak,0.0,0.0,0.0
182603,4521,22735,Gazteentzako programak,0.0,0.0,0.0
181703,3213,43301,"Ekarpena, TUVISAri - Ikasleen garraio-txartela",0.0,90000.0,69575.0
181703,3213,48007,Diru-laguntza: Guraso Elkarteen Federazioa,0.0,3000.2,3000.2
181703,3212,41918,Hitzarmena EHUrekin - Hiri Hezitzaileak,0.0,2600.0,903.61
181702,3213,48136,Hitzarmena: Jazzargia “Ondas de Jazz”,0.0,4500.0,4500.0
0210,1900,22732,Zerbitzuak emateko kontratuak,0.0,11495.0,0.0
0214,4300,62223,Azoka plaza berreraikitzea,0.0,0.0,0.0
0214,4300,62223,Azoka plaza berreraikitzea,0.0,0.0,0.0
0821,5142,62289,URBAN Landatxoko kiroldegia,0.0,855813.71,55242.19
0821,7213,48180,VIArentzako transferentziak,0.0,250000.0,250000.0
1011,1270,62623,e-administrazioa plan zuzentzailea,0.0,200000.0,0.0
015507,4532,22709,Jolas jaialdia,0.0,75000.0,74700.0
151702,4111,22715,Besarkada Etxea HIESaren aurkako etxeko kontratua,0.0,232000.0,232000.0
182001,4511,22607,Gizarte-etxeetako kanpainen zabalkundea,0.0,47500.0,50486.86
182603,4521,48991,Deportivo maratlon elkartea,0.0,20000.0,20000.0
151702,4111,48197,Hitzarmena: Jaiki/Hazgarri fundazioa,0.0,43597.0,43597.0
151702,4111,41920,Hitzarmena EHUrekin: fruta eta barazkiak,0.0,0.0,0.0
151702,4111,48199,"Hitzarmena: HIESaren aurkako batzordea, Gayen artean programa",0.0,22921.04,22921.04
151702,4111,48198,"Hitzarmena: Slow Food Araba elkartea, elikadura osasungarria",0.0,36000.0,25230.0
0130,1211,22611,"Hezkuntzako kalte-ordainak, Erribera Beitiako Udala, epaia",0.0,5737.45,5737.45
015503,4511,48994,Hitzarmena: Vital Kutxa Fundazioa - Gasteizko batailaren erakusketa,0.0,18000.0,18000.0
2220,4517,22783,Napoleonen Asteko gastuak - antzezleak,0.0,0.0,0.0
0822,3225,48975,Hitzarmena: SEA Arabako Enpresariak - dinamizazio ekonomikoa,0.0,62357.0,57500.0
0822,3225,48976,Hitzarmena: Landazuri elkartea,0.0,2000.0,1321.32
0822,3225,48977,Hitzarmena: Gamarrako Ostalaritza Eskola - merkataritza-dinamizazioa,0.0,6000.0,6000.0
0822,3225,48978,Hitzarmena: Facyre - merkataritza-dinamizazioa,0.0,15000.0,0.0
0822,3225,48979,Hitzarmena: Boilur elkartea,0.0,3000.0,3000.0
152002,5111,21702,Hirigune historikoko hiri-altzariak onik zaintzea,0.0,160832.34,120175.0
151702,4111,48032,Hitzarmena: ASAFES elkartea,0.0,24000.0,23999.53
151702,4111,48100,Hitzarmena: ONCE,0.0,8430.0,8430.0
151702,4111,48169,Hitzarmena: Gao Lacho Drom,0.0,0.0,0.0
151702,4111,48972,"HIESaren aurkako batzordea, prebentzio-programa",0.0,23000.0,23000.0
151702,4111,48030,"Hitzarmena: ASAJER elkartea - 1., 2. eta 3. prebentzioa",0.0,49350.0,49350.0
151702,4111,48131,Hitzarmena: Anadahi (hiperaktiboak),0.0,3750.0,3750.0
151702,4111,48192,Hitzarmena: Arabako Zeliakoen Elkartea,0.0,8400.0,8400.0
151702,4111,48932,Hitzarmena: APDEMA,0.0,11230.0,11230.0
151702,4111,48033,Hitzarmena AFADES elkartearekin,0.0,31990.0,31990.0
151702,4111,48034,Hitzarmena: ASCUNDEAN,0.0,10970.0,10970.0
151702,4111,48957,Hitzarmena: AGLE,0.0,10970.0,10970.0
151702,4111,48025,Hitzarmena: ACABE elkartea - Anorexia eta bulimia,0.0,16450.0,16450.0
151702,4111,48029,Hitzarmena ADELA elkartearekin,0.0,5650.0,5650.0
151702,4111,48031,Hitzarmena ARENE elkartearekin,0.0,27420.0,27420.0
151702,4111,48040,Hitzarmena: minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),0.0,13890.0,13890.0
151702,4111,48041,Hitzarmena: ADELPRISE elkartea,0.0,8220.0,8220.0
151702,4111,48059,Hitzarmena: ASAFIMA elkartea,0.0,23760.0,23760.0
151702,4111,48119,Hitzarmena: ASPACE - Garun paralisia,0.0,11230.0,11230.0
151702,4111,48130,Hitzarmena: Arantza Bifidoa Elkartea,0.0,3750.0,3750.0
151702,4111,48143,Hitzarmena: Arabako Epilepsia Elkartea,0.0,4030.0,4030.0
151702,4111,48149,Hitzarmena: Adeles lupus,0.0,3750.0,3750.0
151702,4111,48189,Hitzarmena: ASAMMA elkartea,0.0,2800.0,2800.0
151702,4111,48190,Hitzarmena: ATECE elkartea - Garuneko gaitza,0.0,11290.0,11290.0
151702,4111,48191,Hitzarmena: Arabako Diabetikoen Elkartea,0.0,9500.0,9500.0
151702,4111,48193,Hitzarmena: Esklerosi Anizkoitzaren Elkartea,0.0,5480.0,5480.0
151702,4111,48195,Hitzarmena: Bihotz Bizi elkartea,0.0,7100.0,7100.0
152008,5331,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,118428.41
0410,1203,22733,Zerbitzuak emateko kontratuak - Prestakuntza,0.0,6000.0,0.0
1111,3100,22700,III. Berdintasun Plana,0.0,2562.0,1704.0
0214,4300,62295,Mendizorrotzeko pabilioia eraberritzea,0.0,5000.0,0.0
0162,4630,48205,Hitzarmena: Larrialdietarako Arabako Funtsa,0.0,100000.0,100000.0
0162,4630,48206,Hitzarmena: SEADen lagunen elkartea,0.0,350000.0,335000.0
0162,4630,48207,Hitzarmena: Euskal Fondoa,0.0,270063.6,270063.6
0162,4630,48208,Hitzarmena: Ibagueko alkatetza,0.0,100000.0,0.0
0162,4630,48210,"Hitzarmena: Setem Hego Haizea, prestakuntza-programa",0.0,25200.0,25200.0
0162,4630,48211,Hitzarmena: GGKEen koordinakundea,0.0,24000.0,24000.0
0162,4630,48212,Hitzarmena: AFINIS - oporrak bakean,0.0,16000.0,16000.0
0162,4630,48213,Hitzarmena: bidezko merkataritza,0.0,32000.0,32000.0
0162,4630,48214,Euskal Fondoaren kuota,0.0,11237.4,11237.4
0162,4630,48219,Hitzarmena: Azoka txikia - Manuel Iradier elkarte afrikanista,0.0,15000.0,15000.0
0162,4630,48220,Hitzarmena: Hegoa - IV. biltzarra ,0.0,10000.0,10000.0
015503,4511,48995,Hitzarmena: Gasteizko bataila historikoki irudikatzeko elkartea 1813,0.0,30000.0,30000.0
015503,4510,21912,Gasteizko batailaren monumentuaren kontserbazioa,0.0,21241.55,20424.72
152005,5111,60192,Urban - espazio publikoko mugikortasun-azpiegiturak,0.0,887364.37,41461.09
0214,4330,77100,Hitzarmena: Centro comercial la Plaza Santa Bárbara SA  - azokako obrak,0.0,286414.62,230036.28
151702,4111,22721,"Droga-mendekotasune prebentziorako programa - Hitzarmena, Jeiki fundazioarekin",0.0,82643.0,82643.0
0821,5142,22799,"Paisaia-muralak margotzeko lehiaketa, Zaramaga",0.0,30000.0,18690.0
151702,4111,48158,Hitzarmena: Down Araba-Isabel Orbe elkartea,0.0,10000.0,10000.0
151702,4111,48159,Hitzarmena: Talur elkartea,0.0,10000.0,10000.0
152002,4431,62401,Ibilgailu osagarriak,0.0,16500.0,0.0
1111,1231,22690,Hauteskunde-gastuak,0.0,9447.0,8848.65
152005,4300,60175,Zabalganeko hiri-baratzea,0.0,37000.0,0.0
152005,4300,60178,Zabalganeko agorespacea,0.0,180000.0,0.0
152005,4300,60188,Salburuko jolasgunea estaltzea (Tallinn kalea - Ekialdeko parkea),0.0,100000.0,0.0
015508,4510,48992,Hitzarmena: Aspasor,0.0,6616.63,6616.63
1513,4420,60710,Edukiontziak erostea,0.0,70000.0,47955.57
0821,3220,48984,Ekin txekea,0.0,60000.0,46907.01
0214,4300,62292,Mariturri haur-eskola,0.0,0.0,19712.41
181703,3213,48011,Hitzarmena: Denon Eskola,0.0,24138.0,21724.0
181703,3213,48012,Hitzarmena: Fapacne federazioa,0.0,5862.0,5275.0
0410,1900,78101,San Migel parrokiako obretarako hitzarmena,0.0,42150.4,42150.4
0919,1246,14100,"Langileak, beste",0.0,0.0,11276.23
1610,4329,14100,"Langileak, beste",0.0,0.0,15061.52
151702,4111,48188,Hitzarmena: Gurutze Gorria,0.0,9750.0,9750.0
2112,3220,48969,Enpresetako praktiketarako laguntzak,0.0,18000.0,0.0
0817,7213,85112,"CEIA, kapital-zabalkuntza",0.0,61167.68,61167.68
0171,1242,48996,Lankidetza-hitzarmena: Jimmy Jazz,0.0,10600.0,10600.0
0171,1242,48997,Hitzarmena: Bai Euskarari ziurtagiria elkartea,0.0,21000.0,21000.0
2111,3100,14100,"Langileak, beste",0.0,0.0,3651.41
151702,4111,22724,Hitzarmena EHUrekin: fruta eta barazkiak,0.0,6468.66,6468.66
0410,1900,85113,Indesa 2010 SLren kapitalean parte hartzea,0.0,50.0,50.0
015503,4519,22665,Hiriaren sustapena,0.0,0.0,18682.4
152005,5111,60193,Urrezko auzoetako inbertsioak,0.0,235000.0,0.0
2220,4517,22732,Zerbitzuak emateko kontratuak,0.0,29040.0,29040.0
