#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2022ko Hasierako kreditua,2022ko Behin-betiko kreditua,Behartua
231201,3322,22699,,Artxiboko kontserbazio-gastu materialak,8000.0,8000.0,1632.55
231201,3322,22752,,Udal artxiboko kontratuak,30000.0,30000.0,0.0
231201,3322,41926,,Hitzarmena: EHU - udal aktak,10000.0,10000.0,0.0
231201,3322,62801,,Udal Artxiborako funtsak erostea,3000.0,3000.0,13.5
231202,3391,12000,,Funtzionarioen oinarrizko ordainsariak,272190.0,272190.0,43419.77
231202,3391,12100,,Funtzionarioen ordainsari osagarriak,359509.0,359509.0,87489.01
231202,3391,14100,,Bestelako langileak,100043.0,100043.0,30937.04
231202,3391,16000,,"Gizarte Segurantza, enpresaren kontura",221543.0,221543.0,56204.63
231202,3391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9246.0,9246.0,1971.81
231202,3391,22624,,Folklore akademiako programazio-gastuak,30000.0,30000.0,0.0
231202,3391,22625,,Folklore Akademiaren musika-udalekuak,65000.0,65000.0,0.0
231202,3391,22757,,Folklore Akademiako zerbitzu-enpresak,35000.0,35000.0,983.41
231202,3391,62914,,Folklore Akademiako ekipamendua,7000.0,7000.0,379.94
231203,3301,20103,,Alokairuak,45000.0,45000.0,12238.7
231203,3341,22635,,Azkena Rock jaialdia,380000.0,380000.0,0.0
231203,3341,22652,,Beste kultura-jarduera batzuk - dantzaldiak,25000.0,25000.0,0.0
231203,3341,22653,,Kultura-zabalkundea,80000.0,80000.0,3242.8
231203,3341,22654,,Kultura Plan Estrategikoa,60000.0,60000.0,3089.52
231203,3341,22733,,Espazio publikoetako kultura-programak,180000.0,180000.0,0.0
231203,3341,22756,,Kultur Ekintzen Zerbitzua,180000.0,180000.0,27537.09
231203,3341,22756,R,Kultur Ekintzen Zerbitzua,0.0,9666.02,9666.02
231203,3341,41921,,"Hitzarmena: EHU, Cortada jaialdia",7000.0,7000.0,0.0
231203,3341,48102,,Hitzarmena: Kultura Bizia,80000.0,80000.0,0.0
231203,3341,48917,,Hitzarmena Magialdiarekin,85000.0,85000.0,0.0
231203,3341,48917,R,Hitzarmena Magialdiarekin,0.0,13000.0,0.0
231203,3341,48929,,Deialdia: Jazzaldia,130000.0,130000.0,0.0
231203,3341,48929,R,Deialdia: Jazzaldia,0.0,13000.0,0.0
231203,3341,48933,,Kultur proiektuetarako dirulaguntza deialdia,200000.0,200000.0,0.0
231203,3341,48933,A,Kultur proiektuetarako dirulaguntza deialdia,0.0,1760.0,0.0
231203,3341,48933,R,Kultur proiektuetarako dirulaguntza deialdia,0.0,29820.8,7246.4
231203,3341,48939,,Valentín de Foronda patronatua,12000.0,12000.0,0.0
231203,3341,48961,,Hitzarmena: World Press Photo,52000.0,52000.0,0.0
231203,3341,48962,,Hitzarmena: argazkigintza-elkartea,8000.0,8000.0,0.0
231203,3341,48962,R,Hitzarmena: argazkigintza-elkartea,0.0,1600.0,0.0
231203,3341,48970,,Hitzarmena: Arabako Bertsozale Elkartea,14000.0,14000.0,0.0
231203,3341,48970,R,Hitzarmena: Arabako Bertsozale Elkartea,0.0,2800.0,0.0
231203,3341,48971,,Hitzarmena Arabako Dantzarien Biltzarrarekin,8000.0,8000.0,0.0
231203,3341,48971,A,Hitzarmena Arabako Dantzarien Biltzarrarekin,0.0,1600.0,0.0
231203,3341,48971,R,Hitzarmena Arabako Dantzarien Biltzarrarekin,0.0,1140.0,0.0
231203,3342,48101,,Hitzarmena: Korterraza jaialdia,20000.0,20000.0,0.0
231203,3361,68500,,Artelanak zaindu eta zaharberritzeko plana,40000.0,40000.0,1500.0
231203,3361,68503,,Dirulaguntza: Santa Maria katedraleko obrak,40000.0,40000.0,1476.2
231203,3361,78100,,Subvención obras catedral Santa Maria,120000.0,120000.0,0.0
231203,3381,12000,,Funtzionarioen oinarrizko ordainsariak,120482.0,120482.0,19382.93
231203,3381,12100,,Funtzionarioen ordainsari osagarriak,158533.0,158533.0,37152.54
231203,3381,14100,,Bestelako langileak,85987.0,85987.0,26454.5
231203,3381,16000,,"Gizarte Segurantza, enpresaren kontura",104479.0,104479.0,28443.12
231203,3381,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4002.0,4002.0,1086.12
231203,3381,22643,,"Erraldoiak, harmailak eta jaiotza konpontzea",15000.0,15000.0,0.0
231203,3381,22646,,Gu ere bertsotan,43000.0,43000.0,10750.0
231203,3381,22646,R,Gu ere bertsotan,0.0,5375.0,0.0
231203,3381,22660,,Inauteriak,40000.0,40000.0,12528.72
231203,3381,22661,,Andre Maria Zuriaren jaiak,800000.0,800000.0,0.0
231203,3381,22662,,Olarizu,12000.0,12000.0,0.0
231203,3381,22663,,Eguberri eta erregetako kanpaina,190000.0,190000.0,9422.32
231203,3381,22664,,San Anton eta Santa Ageda jaiak,13000.0,13000.0,10505.77
231203,3381,22701,,Jaietako eszenatokiak jartzea eta beste ekitaldiak,150000.0,150000.0,0.0
231203,3381,48024,,Hitzarmena erregioen etxeekin,50000.0,50000.0,0.0
231203,3381,48024,R,Hitzarmena erregioen etxeekin,0.0,11000.0,0.0
231203,3381,48911,,Jaietako blusa eta neska taldeei diru laguntzak emateko deialdia,85000.0,85000.0,0.0
231203,3381,48922,,Inauterietako konpartsentzako deialdia,85000.0,85000.0,52991.2
231203,3381,48969,,Hitzarmena Urrezko Zeledoien Elkartearekin,9000.0,9000.0,0.0
231203,3381,48969,R,Hitzarmena Urrezko Zeledoien Elkartearekin,0.0,1000.0,0.0
231203,3381,48980,,Poetak maiatzean hitzarmena,20000.0,20000.0,0.0
231203,3381,48980,R,Poetak maiatzean hitzarmena,0.0,3400.0,0.0
231203,3381,78001,,Ekarpena: lurralde etxeak,40000.0,40000.0,0.0
231203,3392,22737,,Erraldoiek konpartsak,42000.0,42000.0,0.0
231204,3321,22649,,Udalaren liburutegi sarearen programa,55000.0,55000.0,8497.9
231204,3321,22749,,Liburutegi sareko kontratuak,1775000.0,1775000.0,289707.22
231204,3321,22749,R,Liburutegi sareko kontratuak,0.0,46099.36,0.0
231204,3321,62800,,Liburutegi sarerako argitalpenak eta liburuak erostea,120000.0,120000.0,23216.31
231204,3341,12000,,Funtzionarioen oinarrizko ordainsariak,223136.0,223136.0,42487.77
231204,3341,12100,,Funtzionarioen ordainsari osagarriak,246981.0,246981.0,62372.9
231204,3341,14100,,Bestelako langileak,141678.0,141678.0,37356.0
231204,3341,16000,,"Gizarte Segurantza, enpresaren kontura",194473.0,194473.0,49872.9
231204,3341,16500,,"Elkarkidetzako kuotak, Udalaren kontura",13625.0,13625.0,2986.83
231204,3341,22607,,Gizarte-etxeetako kanpainen zabalkundea,10000.0,10000.0,2903.93
231204,3341,22636,,Gizarte-etxeetako kultura-ikastaroak,530000.0,530000.0,112681.7
231204,3341,22647,,Gizarte-etxeetako kanpainak,50000.0,50000.0,14096.28
231204,3341,48958,,Hitzarmena: Arabako liburu-saltzaileen elkartea,25000.0,25000.0,0.0
231204,3341,48958,R,Hitzarmena: Arabako liburu-saltzaileen elkartea,0.0,3000.0,0.0
231205,3332,12000,,Funtzionarioen oinarrizko ordainsariak,77072.0,77072.0,9601.58
231205,3332,12100,,Funtzionarioen ordainsari osagarriak,96330.0,96330.0,18162.2
231205,3332,14100,,Bestelako langileak,1.0,1.0,9273.73
231205,3332,16000,,"Gizarte Segurantza, enpresaren kontura",48300.0,48300.0,15219.9
231205,3332,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2547.0,2547.0,903.33
231205,3332,22622,,Montehermoso Kulturuneko programak,120000.0,120000.0,6473.95
231205,3332,22751,,Montehermosoko zerbitzu-kontratuak,150000.0,150000.0,12948.7
231205,3332,22751,R,Montehermosoko zerbitzu-kontratuak,0.0,23908.82,0.0
231205,3332,22753,,Montehermosoko kultur programazioa - Euskararen etxea,258000.0,258000.0,35832.13
231205,3332,22753,R,Montehermosoko kultur programazioa - Euskararen etxea,0.0,14333.35,0.0
231205,3332,62602,,Mediatekarako multimedia funtsak,3000.0,3000.0,54.45
231205,3332,62901,,"Ekipoak erostea, Antzoki Sarea",30000.0,30000.0,291.66
231210,3392,12000,,Funtzionarioen oinarrizko ordainsariak,519341.0,519341.0,91006.28
231210,3392,12100,,Funtzionarioen ordainsari osagarriak,653017.0,653017.0,162110.75
231210,3392,14100,,Bestelako langileak,176207.0,176207.0,60815.59
231210,3392,16000,,"Gizarte Segurantza, enpresaren kontura",411803.0,411803.0,102525.42
231210,3392,16500,,"Elkarkidetzako kuotak, Udalaren kontura",20898.0,20898.0,4058.79
231210,3392,21207,,Musika Bandako ekipoak konpontzea eta mantentzea,20000.0,20000.0,166.11
231210,3392,22692,,Musika Banda - kolaborazioak,20000.0,20000.0,3086.0
231210,3392,22699,,Musika Bandaren programazio gastuak,45000.0,45000.0,9749.5
231210,3392,22732,,Zerbitzuak emateko kontratuak,15000.0,15000.0,3165.48
231210,3392,62800,,Udal Artxiborako argitalpenak eta liburuak erostea,5000.0,5000.0,139.95
231210,3392,62903,,Musika bandarako ekipamendua,25000.0,25000.0,0.0
231220,3342,12000,,Funtzionarioen oinarrizko ordainsariak,224390.0,224390.0,41834.08
231220,3342,12100,,Funtzionarioen ordainsari osagarriak,277616.0,277616.0,75451.72
231220,3342,14100,,Bestelako langileak,49634.0,49634.0,5778.27
231220,3342,16000,,"Gizarte Segurantza, enpresaren kontura",167397.0,167397.0,38370.63
231220,3342,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6907.0,6907.0,1656.96
231220,3342,22603,,Antzoki Sarearen publizitate berezia,20000.0,20000.0,228.33
231220,3342,22627,,Antzoki Sareko ikuskizun eta jaialdiak,550000.0,550000.0,138995.81
231220,3342,22628,,"Ikuskizunak, biran",600000.0,600000.0,22673.24
231220,3342,22648,,"Koprodukzio eszenikoa, sortzaile lokalak",40000.0,40000.0,4033.0
231220,3342,22704,R,Kontratu soziokulturalak,0.0,40000.0,0.0
231220,3342,22732,,Zerbitzuak emateko kontratuak ,330000.0,330000.0,53085.79
231220,3342,22732,R,Zerbitzuak emateko kontratuak ,0.0,41821.03,0.0
231220,3342,47140,,Topa! proiektua,70000.0,70000.0,0.0
231220,3342,48981,,Hitzarmena Teatro Paraisorekin,45000.0,45000.0,0.0
231220,3342,48981,R,Hitzarmena Teatro Paraisorekin,0.0,9000.0,0.0
231220,3342,48989,,Hitzarmena Ortzairekin,30000.0,30000.0,0.0
231220,3342,48989,R,Hitzarmena Ortzairekin,0.0,4000.0,0.0
231220,3342,48990,,Hitzarmena Baratza Aretoarekin,30000.0,30000.0,0.0
231220,3342,48990,R,Hitzarmena Baratza Aretoarekin,0.0,4000.0,0.0
231220,3342,62901,,"Ekipoak erostea, Antzoki Sarea",20000.0,20000.0,0.0
2319,3232,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,381.6
231901,3201,12000,,Funtzionarioen oinarrizko ordainsariak,1565154.0,1565154.0,274907.25
231901,3201,12100,,Funtzionarioen ordainsari osagarriak,1717578.0,1717578.0,412013.17
231901,3201,14100,,Bestelako langileak,329730.0,329730.0,108144.22
231901,3201,16000,,"Gizarte Segurantza, enpresaren kontura",1148581.0,1148581.0,284294.72
231901,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",49481.0,49481.0,10620.93
231901,3231,22106,,Elikagaiak,82000.0,82000.0,11629.75
231901,3231,22115,,Berariazko material teknikoa,20000.0,20000.0,2572.92
231901,3231,22199,,Bestelako hainbat hornikuntza eta gastu - hezkuntza,10000.0,10000.0,1994.12
231901,3231,22786,,Haur eskoletako bazkari-zerbitzua,51500.0,51500.0,8626.33
231901,3231,62202,,Patioetako esku-hartzeak,200000.0,200000.0,0.0
231901,3231,62501,,Haur eskoletako altzariak,9000.0,9000.0,0.0
231901,3231,62505,,Haur eskoletako  bestelako tresnak,9000.0,9000.0,2491.87
231901,3232,22659,,Hezkuntza programak,330000.0,330000.0,71842.68
231901,3232,22787,,Udaleko Eskola Kontseilua,1000.0,1000.0,141.57
231901,3261,22300,,Hezkuntzako garraioa,1000.0,1000.0,471.96
231902,3201,12000,,Funtzionarioen oinarrizko ordainsariak,206724.0,206724.0,36421.59
231902,3201,12100,,Funtzionarioen ordainsari osagarriak,220358.0,220358.0,57300.58
231902,3201,14100,,Bestelako langileak,4841.0,4841.0,4948.39
231902,3201,16000,,"Gizarte Segurantza, enpresaren kontura",122324.0,122324.0,29570.88
231902,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9018.0,9018.0,1871.19
231902,3201,20200,,Makineria eta instalazioak alokatzea - hezkuntza,50.0,50.0,0.0
231902,3201,22115,,Berariazko material teknikoa,10000.0,10000.0,870.72
231902,3201,22603,,Haur-eskolen kanpainaren eta udako programaren zabalkundea,3000.0,3000.0,0.0
231902,3232,22605,,Jardunaldiak,3000.0,3000.0,0.0
231902,3232,22606,,RECE koordinazioa,0.0,60000.0,25853.69
231902,3232,22607,,RECE topaketa,60000.0,0.0,0.0
231902,3232,22624,,Hezkuntza-konpentsazioaren arloko programa,70000.0,70000.0,0.0
231902,3232,22695,,Guraso Elkarteen dinamizazioa,40000.0,40000.0,18726.83
231902,3232,22780,,Opor-programa hezkuntza,294000.0,294000.0,0.0
231902,3261,48004,,Hezkuntza konpentsazioa,165000.0,165000.0,101044.0
231902,3261,48108,,Dirulaguntzak: Hezkuntza programetarako garraioa,15000.0,15000.0,2430.23
231902,3261,48136,,Hitzarmena: Jazzargia “Ondas de Jazz”,40000.0,40000.0,0.0
231903,3261,22101,,Patioetako proiektuak,25000.0,25000.0,0.0
231903,3261,22302,,Iruña Okako epaiak,3500.0,3500.0,0.0
231903,3261,22718,,EHUrekin proiektuak - hiri hezitzaileak,25000.0,25000.0,0.0
231903,3261,48010,,Dirulaguntza: guraso elkarteen opor programa eta eskolaz kanpokoak,133000.0,133000.0,119999.83
231903,3261,48011,,Hitzarmena: Denon Eskola,50000.0,50000.0,0.0
231903,3261,48012,,Hitzarmena: Fapacne federazioa,6000.0,6000.0,0.0
231903,3261,48065,,Hitzarmena: Aldaialdeko guraso-elkartea,35000.0,35000.0,25494.48
231903,3261,48175,,Ezintasunak dituztenen elkarteen jarduerak,20000.0,20000.0,9823.69
231903,3271,48114,,Dirulaguntza: Fernando Buesa Fundazioa,45000.0,45000.0,0.0
231903,3291,41918,,Hitzarmena EHUrekin - hiri hezitzaileak,20000.0,20000.0,0.0
231903,3291,41919,,"Hitzarmena EHUREKIN - udako ikastaroa, hezkuntza",5000.0,5000.0,0.0
231903,3291,47134,,Hitzarmena: Udaberria,7500.0,7500.0,0.0
231903,3291,48172,,Hitzarmena: Santa Maria Katedrala fundazioa,11000.0,11000.0,0.0
231903,3293,40100,,UNEDi,100000.0,100000.0,0.0
231903,3293,41902,,Hitzarmena EHUrekin - Nazioarteko Zuzenbideko ikastaroak,30000.0,0.0,0.0
231903,3293,41902,R,Hitzarmena EHUrekin - Nazioarteko Zuzenbideko ikastaroak,0.0,4300.0,0.0
231903,3293,42105,,Lanbide Heziketako partzuergoa,115000.0,115000.0,0.0
231903,3293,48105,,Arte eta Lanbide Eskola,414000.0,414000.0,207000.0
2410,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,81556.69,81556.69,17937.87
2410,3301,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,3191.52
2410,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,332.52
2420,3301,12000,,Funtzionarioen oinarrizko ordainsariak,193508.0,193508.0,33594.52
2420,3301,12100,,Funtzionarioen ordainsari osagarriak,237815.0,237815.0,57049.65
2420,3301,13000,,Lan-kontratudun langile finkoen ordainsariak,36271.0,36271.0,0.0
2420,3301,14100,,Bestelako langileak,142457.0,142457.0,34650.81
2420,3301,16000,,"Gizarte Segurantza, enpresaren kontura",183621.0,183621.0,42422.79
2420,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",13280.0,13280.0,2386.29
243001,3111,12000,,Funtzionarioen oinarrizko ordainsariak,233673.0,233673.0,34515.38
243001,3111,12100,,Funtzionarioen ordainsari osagarriak,321885.0,321885.0,69584.31
243001,3111,14100,,Bestelako langileak,109242.0,109242.0,48506.07
243001,3111,16000,,"Gizarte Segurantza, enpresaren kontura",181903.0,181903.0,52241.19
243001,3111,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6440.0,6440.0,2370.84
243001,3112,22107,,Animalientzako elikagaiak,16500.0,16500.0,3686.35
243001,3112,22108,,Animalientzako botikak hornitzea,22500.0,22500.0,909.94
243001,3112,22112,,Animalien osasunerako materialak,8000.0,8000.0,584.56
243001,3112,22113,,Elikagaien higienerako materialak,3000.0,3000.0,2117.14
243001,3112,22145,,"Gastu sanitarioa, Koronabirusagatik",700.0,700.0,0.0
243001,3112,22687,,Apustu-etxeei buruzko kanpaina,25000.0,25000.0,0.0
243001,3112,22699,,Bestelako hainbat gastu,10000.0,10000.0,1035.99
243001,3112,22718,,Animalien osasunerako programak,92000.0,92000.0,2950.0
243001,3112,22719,,Elikagaien higienerako programa,17500.0,17500.0,4763.66
243001,3112,22720,,"Desinfekzio, intsektu-hiltze eta arratoi-hiltze parkearen programak",106039.2,106039.2,17673.2
243001,3112,22722,,Animalientzako sorospen-programa,17000.0,17000.0,5599.87
243001,3112,22766,,"Desinfekzioa, intsektu-hiltzea eta arratoi-hiltzeaa, betearazte subsidiarioak",4000.0,4000.0,0.0
243001,3112,48104,,Osasuna sustatzeko dirulaguntza,363703.29,363703.29,0.0
243001,3112,48196,,"Gadenekiko hitzarmena, katu-koloniak",45000.0,45000.0,0.0
243001,3112,48196,R,"Gadenekiko hitzarmena, katu-koloniak",0.0,7500.0,0.0
243001,3112,62311,,Inbentarioan jasotzeko materiala,107146.65,107146.65,90.65
243001,3112,62311,R,Inbentarioan jasotzeko materiala,0.0,145000.0,0.0
243002,2315,48021,,Ume Onkohematologikoen Gurasoen Elkartea,5711.18,5711.18,4283.39
243002,2315,48025,R,Hitzarmena: Acabe elkartea - Anorexia eta bulimia,0.0,4194.75,4194.75
243002,2315,48027,,"Hitzarmena: Asajer elkartea, bideojokoak",29886.0,29886.0,0.0
243002,2315,48027,R,"Hitzarmena: Asajer elkartea, bideojokoak",0.0,7471.5,0.0
243002,2315,48029,R,Hitzarmena Adela elkartearekin,0.0,1440.75,1440.75
243002,2315,48030,,"Hitzarmena: Asajer elkartea - 1., 2. eta 3. ludopatien prebentzioa",20604.0,20604.0,0.0
243002,2315,48030,R,"Hitzarmena: Asajer elkartea - 1., 2. eta 3. ludopatien prebentzioa",0.0,5151.0,0.0
243002,2315,48031,R,Hitzarmena Arene elkartearekin (neuromuskularrak),0.0,6992.1,0.0
243002,2315,48032,,Hitzarmena: Asafes elkartea,5613.32,5613.32,0.0
243002,2315,48032,R,Hitzarmena: Asafes elkartea,0.0,6120.0,0.0
243002,2315,48033,R,Hitzarmena: AFA araba,0.0,8157.45,8157.45
243002,2315,48040,,Hitzarmena: minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),390.0,390.0,0.0
243002,2315,48040,R,Hitzarmena: minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),0.0,3541.95,0.0
243002,2315,48041,R,"Hitzarmena: Adelprise elkartea (arreta, hedapena, argibideak)",0.0,2096.1,0.0
243002,2315,48059,R,Hitzarmena: Asafima elkartea,0.0,6058.8,6058.8
243002,2315,48100,R,Hitzarmena: Once,0.0,2149.65,0.0
243002,2315,48119,R,Hitzarmena: Aspace - Garun paralisia,0.0,2863.65,2863.65
243002,2315,48130,R,Hitzarmena: Arantza Bifidoa Elkartea,0.0,956.25,0.0
243002,2315,48131,R,Hitzarmena: Anadahi (hiperaktiboak),0.0,956.25,956.25
243002,2315,48143,R,Hitzarmena: Arabako Epilepsia Elkartea,0.0,1027.65,0.0
243002,2315,48149,R,Hitzarmena: Adeles lupus,0.0,956.25,956.25
243002,2315,48158,R,Hitzarmena: Down Araba-Isabel Orbe elkartea,0.0,2550.0,2550.0
243002,2315,48188,,Hitzarmena: Gurutze Gorria (lehen laguntzak),6464.25,6464.25,0.0
243002,2315,48188,R,Hitzarmena: Gurutze Gorria (lehen laguntzak),0.0,2486.25,0.0
243002,2315,48189,R,Hitzarmena: Asamma elkartea,0.0,714.0,713.98
243002,2315,48190,R,Hitzarmena: Atece elkartea - Garuneko gaitza,0.0,2878.95,0.0
243002,2315,48191,R,Hitzarmena: Arabako Diabetikoen Elkartea,0.0,2422.5,2422.5
243002,2315,48192,R,Hitzarmena: Arabako Diabetikoen Elkartea,0.0,2142.0,2142.0
243002,2315,48193,R,Hitzarmena: Esklerosi Anizkoitzaren Elkartea,0.0,1397.4,1397.4
243002,2315,48195,R,Hitzarmena: Corazón sin fronteras elkartea,0.0,1810.5,0.0
243002,2315,48197,,Hitzarmena: Jaiki/Hazgarri fundazioa,48038.94,48038.94,0.0
243002,2315,48197,R,Hitzarmena: Jaiki/Hazgarri fundazioa,0.0,12009.73,0.0
243002,2315,48199,R,"Hitzarmena: HIESaren aurkako batzordea, Gaien artean programa",0.0,5844.86,0.0
243002,2315,48932,R,Hitzarmena: Apdema,0.0,2863.65,2863.65
243002,2315,48957,R,Hitzarmena: Agle,0.0,2797.35,2797.35
243002,2315,48972,R,"HIESaren aurkako batzordea, prebentzio-programa",0.0,5865.0,0.0
243002,3111,12000,,Funtzionarioen oinarrizko ordainsariak,323079.0,323079.0,15136.85
243002,3111,12100,,Funtzionarioen ordainsari osagarriak,420267.0,420267.0,23828.01
243002,3111,14100,,Bestelako langileak,169403.0,169403.0,4928.5
243002,3111,16000,,"Gizarte Segurantza, enpresaren kontura",265557.0,265557.0,14230.62
243002,3111,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15125.0,15125.0,814.59
243002,3111,21210,,Desfibriladoreak mantentzea,4961.0,4961.0,105.03
243002,3111,22199,,Droga-mendekotasunen prebentziorako materialak,4600.0,4600.0,30.44
243002,3111,22702,,Hiri Osasungarriak osasun-plana,36600.0,36600.0,5515.67
243002,3111,22702,A,Hiri Osasungarriak osasun-plana,0.0,15000.0,0.0
243002,3111,22708,,"Arbitraje-batzarra, kontsumoaren inguruko informazioa",7000.0,7000.0,3055.0
243002,3111,22717,,Osasuna sustatzeko zerbitzuak ematea,127000.0,127000.0,19649.72
243002,3111,22717,R,Osasuna sustatzeko zerbitzuak ematea,0.0,5359.96,4696.22
243002,3111,22718,,Droga-mendekotasunen prebentziorako programa,115000.0,120000.0,16371.0
243002,3111,22721,,Droga-mendekotasunen gizarteratze programa,98375.94,98375.94,0.0
243002,3111,22721,R,Droga-mendekotasunen gizarteratze programa,0.0,24593.98,0.0
243003,3112,12000,,Funtzionarioen oinarrizko ordainsariak,24027.0,24027.0,40122.22
243003,3112,12100,,Funtzionarioen ordainsari osagarriak,30785.0,30785.0,78358.58
243003,3112,14100,,Bestelako langileak,1.0,1.0,28716.65
243003,3112,16000,,"Gizarte Segurantza, enpresaren kontura",11687.0,11687.0,45637.67
243003,3112,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1337.0,1337.0,1373.28
243003,3113,21200,,Makinak eta instalazioak onik zaintzea,24500.0,24500.0,2246.14
243003,3113,22115,,Berariazko material teknikoa,80000.0,80000.0,22607.34
243003,3113,22716,,Makinak eta instalazioak onik zaintzea,35000.0,35000.0,3018.14
243004,3113,12000,,Funtzionarioen oinarrizko ordainsariak,1.0,1.0,4715.67
243004,3113,12100,,Funtzionarioen ordainsari osagarriak,1.0,1.0,8495.46
243004,3113,16000,,"Gizarte Segurantza, enpresaren kontura",1.0,1.0,3191.52
243004,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1.0,1.0,332.52
244001,3401,12000,,Funtzionarioen oinarrizko ordainsariak,173815.0,173815.0,22541.1
244001,3401,12100,,Funtzionarioen ordainsari osagarriak,277352.0,277352.0,52460.52
244001,3401,14100,,Bestelako langileak,36234.0,36234.0,2646.22
244001,3401,16000,,"Gizarte Segurantza, enpresaren kontura",135377.0,135377.0,23245.78
244001,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10317.0,10317.0,1930.77
244001,3411,22761,,Contrato arrendamiento pista hielo Bakh,772637.35,772637.35,0.0
244001,3421,22762,,Gabonetako izotz pista,7000.0,7000.0,0.0
244001,3421,22767,,Kirol-instalazioen arretarako kontratuak,1457698.03,1457698.03,200738.35
244001,3421,22796,,Udan kirol-esparruak irekitzeko kontratua,730091.23,730091.23,0.0
244001,3421,62228,,Kirol-esparruetako ekipamenduak,40000.0,40000.0,440.8
244001,3421,62228,R,Kirol-esparruetako ekipamenduak,0.0,43.7,36.72
244001,3421,62231,A,Aranbizkarreko aldageletako lanak,0.0,267612.12,256983.12
244001,3421,62231,R,Aranbizkarreko aldageletako lanak,0.0,73448.99,47677.6
244003,3401,12000,,Funtzionarioen oinarrizko ordainsariak,70066.0,70066.0,44883.53
244003,3401,12100,,Funtzionarioen ordainsari osagarriak,106925.0,106925.0,81404.31
244003,3401,14100,,Bestelako langileak,57722.0,57722.0,59768.06
244003,3401,16000,,"Gizarte Segurantza, enpresaren kontura",75871.0,75871.0,67145.22
244003,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4384.0,4384.0,3038.97
244003,3411,22300,,Garraioa,14500.0,14500.0,4660.92
244003,3411,22602,,Kirol-sari eta -garaikurrak ,4000.0,4000.0,120.0
244003,3411,22606,,"Lankidetza-kontratuak, kirol-entitateekin",30000.0,30000.0,4209.83
244003,3411,22699,,Bestelako hainbat gastu - kirola,45000.0,45000.0,11433.88
244003,3411,22706,,Jarduera fisikoen programa,1841254.1,1841254.1,610428.98
244003,3411,22724,,Natur ibilaldien programa,25973.1,25973.1,0.0
244003,3411,22735,,“Kirol bidean” gazteentzako programak,56138.36,56138.36,27660.29
244003,3411,22768,,Kiroletako muntaketa berezien zerbitzua,12372.25,12372.25,890.8
244003,3411,48111,,Hitzarmena Arabako Pilota Federazioarekin,30000.0,30000.0,10725.0
244003,3411,48119,,Hitzarmena: Aspace - Garun paralisia,25079.46,25079.46,15466.51
244003,3411,48122,,Hitzarmena: Araski,103000.0,103000.0,0.0
244003,3411,48122,R,Hitzarmena: Araski,0.0,4568.8,0.0
244003,3411,48133,,Hitzarmena: Zuzenak,142000.0,142000.0,88774.4
244003,3411,48141,,Hitzarmena: Apdema,25254.51,25254.51,15574.52
244003,3411,48142,,Hitzarmena: Autismo Araba,14730.85,14730.85,9083.99
244003,3411,48928,,Dirulaguntza: 5+11 fundazioaren saskibaloi atala,141000.0,141000.0,86690.25
244003,3411,48929,,Hitzarmena: Gloriosas,100000.0,100000.0,0.0
244003,3411,48935,,Kirol-dirulaguntzen deialdi orokorra,350000.0,350000.0,0.0
244003,3411,48935,R,Kirol-dirulaguntzen deialdi orokorra,0.0,161463.67,4688.05
244003,3411,48938,,"Zuzenak-ekiko hitzarmena, gurpil-aulkiko saskibaloia",25000.0,25000.0,15187.5
244004,2381,22669,,"Genero ikuspegia aztertzea, kirolean",15000.0,15000.0,0.0
244004,2381,22669,R,"Genero ikuspegia aztertzea, kirolean",0.0,13607.96,0.0
244004,3401,12000,,Funtzionarioen oinarrizko ordainsariak,55688.0,55688.0,9828.85
244004,3401,12100,,Funtzionarioen ordainsari osagarriak,86331.0,86331.0,18875.86
244004,3401,14100,,Bestelako langileak,15448.0,15448.0,0.0
244004,3401,16000,,"Gizarte Segurantza, enpresaren kontura",39719.0,39719.0,7780.06
244004,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2283.0,2283.0,457.74
244004,3411,22768,,Muntaketa berezien zerbitzua,0.0,0.0,0.0
244004,3421,21200,,Makinak eta instalazioak onik zaintzea,12100.0,12100.0,0.0
