#Organikoa,Funtzionala,Ekonomikoa,Azalpena,Hasierako kreditua,Behin betiko kreditua,Behartua
0825,4221,48975,Sorkuntzarekin lotutako industrientzako laguntzak,40000.0,0.0,0.0
0825,4221,62952,Industrialdeak mantentzea,200000.0,200000.0,0.0
0825,4221,64323,"Enpresa txiki eta ertainen planak, I+d+i",120000.0,120000.0,0.0
1011,9204,62625,Diru-laguntzen kudeaketa zentralizatua,25000.0,25000.0,20000.01
1011,9204,62626,Udaltzaingoen arteko sistema informatikoa.,20000.0,20000.0,3993.0
1012,9204,62627,Tresna eta zerbitzuak berritzea,330000.0,330000.0,330000.0
1115,2325,48035,Laneratze ibilbideak,100000.0,0.0,0.0
1115,2325,48046,Hitzarmena: Bizitza Berria,120000.0,120000.0,120000.0
1115,2326,41906,Hitzarmena: Prestaturik,60000.0,60000.0,60000.0
1133,2312,48153,Agurekin - Gizarte berrikuntza,40000.0,0.0,0.0
1133,2312,48957,"Hitzarmena: AGLE, Elikagaien Bankua",22000.0,22000.0,22000.0
1133,2313,62513,"Adinekoentzako jantoki berria, Adurtzan",160000.0,92500.0,0.0
1145,2321,48005,Pobrezia energetikoaren kontrako plana,50000.0,60000.0,49440.0
1145,2321,48995,Diru-laguntza: Itxaropenaren Telefonoa,24000.0,24000.0,24000.0
1145,2322,48904,"Hitzarmena, IRSE eta EHUrekin",11100.0,11100.0,11100.0
151101,1722,64317,"Guztien ongiaren ekonomiaren plana, adituen eskutik",100000.0,100000.0,0.0
151101,1722,64319,Mapa erradioelektrikoa: neurgailuen sarea diseinatu eta instalatzea,40000.0,40000.0,0.0
151102,1722,64321,Energia berriztagarrien plana,325000.0,300000.0,0.0
151102,1722,64322,Klima aldaketaren kontra borrokatzeko plana,100000.0,100000.0,34848.0
151103,1622,60305,Gardelegiko zabortegiko instalazioak,20000.0,20000.0,8865.91
151103,1622,62916,Zabortegiaren ingurumen kalitatea,10000.0,10000.0,798.95
151103,1623,60706,Hondakinen plana,105000.0,105000.0,10715.76
151701,3112,48195,Katuen koloniak kontrolatu eta kudeatzea,30000.0,0.0,0.0
151701,3112,62311,Inbentarioan jasotzeko materiala,70000.0,70000.0,10668.24
151702,2315,48188,Hitzarmena: Gurutze Gorria,9750.0,9750.0,9750.0
152005,1331,60195,Trafiko-segurtasuneko elementuak hobetzea,100000.0,100000.0,0.0
152005,1513,60921,Koroatzeko proiektua,50000.0,50000.0,0.0
152005,1533,60169,Mugikortasun-azpiegiturak ( tranbia luzatzea eta BRT),50000.0,0.0,0.0
152005,1533,64304,"Ordainsariak, azterlanak eta proiektuak",20000.0,42000.0,18268.69
152005,1722,64317,Tokiko 21 Agendaren ekintza-plana lantzea,60000.0,60000.0,0.0
152005,4411,64320,Arabatran: proiektuaren azterketa,50000.0,80000.0,0.0
152007,1711,60183,Parke eta plazak egokitzea,75000.0,75000.0,116.41
152007,1711,60196,"Zuhaitzak kudeatzeko plana, Zaramaga eta Pilar",50000.0,50000.0,119.45
152007,1711,60197,Auzoko azpiegitura berdea,185000.0,185000.0,84241.35
152007,1711,64304,"Ordainsariak, azterlanak eta proiektuak",25000.0,25000.0,13514.58
152007,1711,64318,Dibertsitatea kontserbatzeko azterlanak,20000.0,57697.13,28371.18
152007,1711,64319,Azterlanak: Gasteizko mendiak,25000.0,25000.0,0.0
1620,3421,62296,Kirol zelaietako inbertsioak,100000.0,100000.0,71771.33
1620,9211,62207,Irisgarritasuna —Judimendiko auzo-elkartea—,250000.0,250000.0,0.0
231203,3341,48964,Hitzarmena Asociación Afroamericana elkartearekin,1500.0,1500.0,1500.0
231205,3332,62901,Montehermosoko ekipoak erostea,25000.0,25000.0,25130.93
231901,3261,48026,Laguntza: udalaren haur eskoletako prezio publikoa,72000.0,72000.0,0.0
231903,3261,41918,Hitzarmena EHUrekin - Hiri Hezitzaileak,22568.0,22568.0,20010.0
232001,3421,62230,"Futbol txiki plana, 1. fasea (aldagelak)",85000.0,85000.0,0.0
232003,3411,48937,Kaleko kirol-dinamizaziorako programetarako diru-laguntzak,90000.0,10000.0,0.0
232003,3411,48938,"Diru-laguntzak, emakumeen kirola",85000.0,0.0,0.0
232003,3411,48939,"Diru-laguntzak, kirol mistoa eta inklusiboa",15000.0,10000.0,0.0
0820,4301,14100,Bestelako langileak,0.0,0.0,75305.38
0214,9211,62260,Zabalganeko gizarte-etxea,0.0,202614.89,172965.6
0214,9211,62260,Zabalganeko gizarte-etxea,0.0,59779.99,9240.0
152005,1533,60115,Bestelako inbertsio estrategikoak,0.0,212080.39,212080.39
152005,1533,60169,Mugikortasun azpiegiturak,0.0,49292.95,48044.74
152005,1533,60133,Auzokideek zehaztu beharreko inbertsioak,0.0,167238.07,0.0
0211,1511,64206,HAPO berrikustea,0.0,750.0,0.0
0214,9211,62265,Europa jauregia eraberritu eta handitzea,0.0,16970.53,12727.68
0214,9211,62265,Europa jauregia eraberritu eta handitzea,0.0,188376.67,188376.67
0182,1741,60150,Herrietako obrak,0.0,77.35,0.0
0210,1502,22732,Zerbitzuak emateko kontratuak,0.0,21155.64,0.0
0325,1331,21050,Seinaleztapena onik zaintzea,0.0,11863.06,11863.06
0821,4333,62289,URBAN Landatxoko kiroldegia,0.0,5492.52,0.0
0821,4333,62290,URBAN Ramón Bajo ikastetxea,0.0,137556.07,127537.81
0821,4331,22797,Dinamizazio ekonomikoa,0.0,24835.39,14085.39
0821,4333,22798,Erdi Aroko hiriguneko kudeaketa soziokulturalaren eta dinamizazio ekonomikoaren gastuak,0.0,31629.69,17549.84
0821,4331,60902,Mintegiko inbertsioak - Basaldea proiektua,0.0,140399.8,44436.28
1012,9271,22200,Telefono-fakturazioa,0.0,29412.16,29412.16
1011,9204,62624,Iruzur fiskalaren kontrako plana,0.0,90000.8,89999.99
1011,9204,62623,e-administrazioa plan zuzentzailea,0.0,177536.27,175450.0
1011,9204,62623,e-administrazioa plan zuzentzailea,0.0,92463.73,0.0
152002,1651,22130,Argiteria publikoaren mantentze orokorra,0.0,8609.99,0.0
152005,1533,60172,Espazio publikoko inbertsioen plan zuzentzailea,0.0,63364.82,30065.72
152005,1535,60173,Hidrologia-hobekuntzarako plana,0.0,56302.65,54239.31
152005,1533,60190,Bide publikoetako eta zoladura inbertsioak,0.0,100660.38,100573.42
152007,1711,60182,Zuhaitz proiektua,0.0,10079.06,10059.27
152005,1533,60102,Oztopo arkitektonikoak,0.0,732.67,732.67
152007,1711,60182,Zuhaitz proiektua,0.0,228.75,228.75
152007,1711,60311,Berdeguneak birmoldatzea,0.0,273.38,0.0
152007,1711,64304,"Ordainsariak, azterlanak eta proiektuak",0.0,3735.0,0.0
151102,1711,60920,Azpiegitura berdeak,0.0,9593.93,9592.98
232001,3411,22737,Eguberrietako jarduerak,0.0,47593.33,47593.33
0171,3351,22780,Euskara plana,0.0,15122.83,15122.83
015507,2371,22775,Gazte Plana,0.0,3300.35,3299.91
0182,1749,78919,Diru-laguntzak: gizarte zentroak,0.0,40000.0,39745.98
0182,1741,60155,"Inbertsioak, menpeko toki-erakundeetan",0.0,97419.04,96599.69
0213,1512,22621,"Betearazte subsidiarioa, Barnekale Berria, 32",0.0,42006.1,0.0
0325,1331,21910,Trafikoa kontrolatzeko sistema mantentzea,0.0,4736.22,4736.22
0350,1321,22105,Jantziak eta uniformeak,0.0,25059.1,25059.1
0350,1321,62901,Narcotest ekipoak erostea,0.0,4806.48,4806.48
0422,4421,62953,Autobus-geltokiko ekipoetako inbertsioak,0.0,44419.1,39982.76
0422,4413,21105,Autobus-geltokia onik zaindu eta mantentzea,0.0,7141.42,7014.0
0822,4314,22773,Azokak,0.0,7030.12,7030.12
0822,4314,48964,Denda txikientzako laguntzak,0.0,7000.85,1055.45
0821,4331,22677,Ekintzaileentzako laguntza,0.0,17918.89,14260.16
0821,4331,22678,Ekintzaileentzako eskualdeko enplegu-plana,0.0,15805.62,11812.64
0823,2411,22795,Prestakuntza,0.0,6800.0,6800.0
0823,2411,22797,Udalaren enplegu-batzorde txostengilea (enplegu-plana),0.0,14459.5,14459.5
0824,4321,22779,Hiriaren sustapena,0.0,13310.0,13310.0
0824,4321,62609,Lantalde teknikoak,0.0,86557.06,86557.06
0910,9202,22638,Udal langileen prestakuntza-plana,0.0,2100.0,0.0
1111,2301,62204,Zentro eta lokaletako inbertsioak,0.0,11672.55,9961.25
1133,2312,22623,Familia zaintzaileei laguntzeko programa,0.0,2200.0,0.0
152005,1651,60115,Kaleko argiteria hobetzea,0.0,951.18,588.73
152005,1535,64304,"Ordainsariak, azterlanak eta proiektuak",0.0,10430.0,10430.0
152007,1722,60193,Espezie mehatxatuen kontserbaziorako inbertsioak,0.0,16327.52,16327.44
152005,1533,64304,"Ordainsariak, azterlanak eta proiektuak",0.0,35748.9,35748.9
152005,1533,60133,Auzokideek zehaztu beharreko inbertsioak,0.0,148.31,148.31
152005,1533,60171,Bizikletak aparkatzekoak,0.0,20000.0,19999.49
152007,1711,69900,Landareak erostea,0.0,9935.1,9874.7
152005,4411,71002,"Hitzarmena, Eusko Jaurlaritzarekin: tranbia luzatzea eta BRT",0.0,157500.0,0.0
1620,9211,62205,Ikastetxeetako eta udal eraikinerako obrak,0.0,33063.25,32523.59
1620,9211,62204,Zentro eta lokaletako inbertsioak,0.0,230861.72,221239.39
1620,9211,62293,Udal eraikinetako inbertsioak,0.0,42269.12,37233.1
231203,3381,22663,Eguberri eta erregetako kanpaina,0.0,1176.0,1176.0
232003,3411,22724,Kirol-dinamizaziorako programa,0.0,11000.0,11000.0
232003,3411,22735,“Kirol bidean” gazteentzako programak,0.0,125.6,125.6
231903,3261,48011,Hitzarmena: Denon Eskola,0.0,2413.8,2413.8
231903,3261,48012,Hitzarmena: Fapacne federazioa,0.0,586.2,586.2
231903,3261,48136,Hitzarmena: Jazzargia “Ondas de Jazz”,0.0,4500.0,4500.0
0410,9331,68200,Udal eraikinetako inbertsioak - trukea,0.0,3709.73,3709.73
0410,1711,60011,Desjabetzea - epaia: Zadorra ibaiko uholdeen kontrako proiektua,0.0,0.0,0.0
0410,9205,22104,Erregaiak,0.0,21000.0,20233.95
0821,4331,48984,Ekin txekea,0.0,15000.0,15000.0
151702,2315,48021,Ume Onkohematologikoen Gurasoen Elkartea,0.0,5599.2,4547.27
231203,3341,48970,HItzarmena: Arabako Bertsozale Elkartea,0.0,52500.0,52500.0
231903,3293,41902,Hitzarmena EHUrekin - Nazioarteko Zuzenbideko ikastaroak,0.0,30000.0,30000.0
0823,2411,48968,"Kontrataziorako laguntzak, Eskualdeko Enplegu Plana. 2015eko gainerakoa",0.0,469731.28,252483.83
0823,2411,47123," Kontrataziorako laguntzak, Eskualdeko IV. Enplegu Plana",0.0,1200000.0,0.0
0821,4331,48993,"Hitzarmena, Merkataritza Ganberarekin - enpresa txikiei laguntzea",0.0,30900.0,30450.0
0825,4221,47121,Diru-laguntza: Asociación cluster Eiken: Eiken talent beka,0.0,1000.0,1000.0
151702,2315,48120,"Irefrea elkartearekiko hitzarmena: prebentzio positiboa, familiak sarean",0.0,5000.0,0.0
0162,2391,48014,Hitzarmena: Save the Children Azoka Txikia,0.0,25000.0,18000.0
151701,3112,48196,"GADENekiko hitzarmena, katu-koloniak kudeatzeko",0.0,30000.0,30000.0
0410,4411,47122,AFA eta Arabako Parkearekiko hitzarmena bidaiarien garraiorako,0.0,20000.0,0.0
0410,9331,22617,"Ordainsariak, minutak",0.0,3833.25,0.0
152005,4411,71003,"Eusko Jaurlaritza, AFA eta Udalaren arteko hitzarmena, tranbia unibertsitateraino luzatzeko",0.0,232000.0,0.0
152005,4411,71004,"Eusko Jaurlaritza, AFA eta Udalaren arteko hitzarmena, BRTrako eta BRT azpiegituretarako",0.0,10000.0,0.0
0110,9121,14100,Bestelako langileak,0.0,0.0,2956.89
232003,3411,47126,Gasteizko triatloia,0.0,90000.0,90000.0
232003,3411,22704,"Azterlana, kirola berdintasunean",0.0,30000.0,13612.5
1111,2325,22614,Gizarteratu lantegiak,0.0,59940.56,0.0
0823,3411,22607,Babesa: Saskibaloiko Errege Kopa,0.0,242000.0,121000.0
0410,9331,22646,Epaia: J.M. Barandiaran ikastetxea,0.0,19319.4,17319.4
0810,4301,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,3159.2
0821,4331,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,7881.35
1620,9211,22111,Tresnak eta lanabesak,0.0,0.0,0.0
0214,1513,68202,"Udalaren jabetzako erakinean esku-hartzea, Minerala",0.0,0.0,0.0
0187,9271,22605,Publizitate-babesa: lau eta erdiko finala ,0.0,0.0,7260.0
1111,2301,47124,Hitzarmena: Abokatuen Elkargoa - adinekoentzako aholkularitza,0.0,2627.84,0.0
1111,2313,47125,"Hitzarmena: Gizarte Langintzako Eskola, 40. urteurreneko ekitaldiak",0.0,12000.0,12000.0
0823,2411,48155,"Hitzarmena: ADSIS, Cáritas eta Hazia programako prestakuntza-zentroak",0.0,80000.0,80000.0
0211,1511,60012,Urbanizazioetako parte-hartzeak,0.0,0.0,0.0
1820,3371,62508,Zabalganeko gizarte etxeko ekipamendua,0.0,0.0,0.0
0340,1361,62401,Auto-eskailera duen altuerako ibilgailua erostea,0.0,0.0,0.0
152007,1711,62402,Garabi-kamioia erostea,0.0,0.0,0.0
152007,1711,62302,Makina birringailu bat erostea,0.0,0.0,0.0
0410,1513,73310,21. Zabalguneari: urrezko auzoetako inbertsioak,0.0,420000.0,420000.0
0181,2361,22607,Gastuak: Oroimena bizigune,0.0,10925.28,10924.99
