#Organikoa,Funtzionala,Ekonomikoa,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
151102,1722,60907,"Uraren, airearen eta lurraren kalitatea kontrolatzea",22000.0,22000.0,0.0
151102,1722,64321,Energia berriztagarrien plana,20000.0,20000.0,0.0
151102,1722,64322,Klima aldaketaren kontra borrokatzeko plana,20000.0,20000.0,2290.0
151103,1623,60706,Hondakinen plana,80000.0,108000.0,0.0
151103,1623,60711,Zabortegia egokitzea,1.0,20001.0,0.0
152002,1711,60919,Azpiegitura berdeak,125000.0,0.0,0.0
152002,4411,71003,Tranbia luzatzea,1139625.0,711525.0,182237.28
152005,1533,60140,"Honduras kalean trafikoa erregulatzea, bizikleten ibilbideetan",97500.0,97500.0,1335.07
152005,1533,60198,Auzokoek zehazteko inbertsioak eta espazio publikoko gida-plana,2200000.0,1935174.4,604640.03
152005,1533,60922,Bizikleta-gordailua,100000.0,100000.0,100000.0
152005,1533,60923,Bidegorriak erdialdetik,175000.0,175000.0,4952.01
152005,1533,60924,Bidegorrien sarea handitzea,125000.0,125000.0,0.0
152005,1533,61116,Errota kalea berritzea,210000.0,449825.6,0.0
152005,1533,61117,Jolasguneak Borinbizkarra eta Elexalden,140000.0,250000.0,31612.72
152005,1533,61118,Konstituzio plazaren irisgarritasuna,150000.0,150000.0,50985.78
152005,1533,61119,Parkour parkea,100000.0,100000.0,0.0
152005,1533,61120,Haurrentzako jolasguneetan jolas egokituak jartzea,141740.0,141740.0,0.0
152005,1533,64332,Hiri baratzeak,120000.0,120000.0,80495.5
152005,1533,64517,Hirigunea biziberritzeko Bost Enparantza plana,1200000.0,2000000.0,393645.36
152005,1533,64518,Latinoamerikako biribilgunea lurperatzeko proiektua lantzea,137500.0,137500.0,0.0
152005,1651,60318,"Argindar-kableak, Abetxuku eta Adurtzan",60000.0,60000.0,0.0
152005,4411,71004,BRT ezartzea,440000.0,0.0,0.0
152007,1711,60317,Lorategietan ureztapen automatikoa instalatzeko obrak,150000.0,150000.0,20591.77
152007,1711,61122,Terrorismoaren Biktimen Oroimenezko Zentroa,50000.0,50000.0,0.0
152007,1711,64333,Txakurrentzako espazioak,15000.0,15000.0,14999.98
1620,3421,62296,Kirol zelaietako inbertsioak,1000000.0,1000000.0,316186.73
1820,3371,62509,"Ekipamendua, Gazteleku",1760360.0,0.0,0.0
1820,9211,62515,Eskalada-murrua,100000.0,100000.0,0.0
1822,9242,48014,Diru-laguntza: herritarren partaidetzarako proiektua,24000.0,24000.0,12203.0
231203,3341,48962,Hitzarmena: argazkigintza-elkartea,8000.0,8000.0,8000.0
231203,3342,48978,Artista amateurren ikuskizunak sustatzeko deialdia,30000.0,0.0,0.0
231203,3361,68500,Eskultura eta artelanak erostea,13400.0,27073.94,21871.66
231203,3381,48024,Hitzarmena erregioen etxeekin,80000.0,53000.0,53000.0
231205,3332,62925,Kultura Eratzen,327000.0,13100.94,0.0
231220,9212,62215,Principal antzokia eraberritzeko plana,30000.0,30000.0,0.0
0180,9271,14100,Bestelako langileak,0.0,0.0,41166.82
0180,9271,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,1254.6
0214,9211,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,39065.18
1310,9313,14100,Bestelako langileak,0.0,0.0,10666.05
0188,9251,22201,Herritarrei argibideak emateko sistema (010),0.0,610000.0,569340.97
0214,9211,62260,Zabalganeko gizarte-etxea,0.0,80189.28,80189.28
0214,9211,62265,Europa jauregia eraberritu eta handitzea,0.0,4242.85,4242.56
0214,9211,62260,Zabalganeko gizarte-etxea,0.0,269082.65,269082.65
152005,1533,60172,Espazio publikoko inbertsioen plan zuzentzailea,0.0,27380.28,27255.65
0171,3351,22780,Euskara plana,0.0,12101.6,12101.6
0214,1513,68201,Gamiz herriko udal jabetzako esku-hartzea,0.0,18844.03,18844.03
0350,1321,21900,Ekipoak berritzea eta erostea,0.0,5733.19,5733.19
0410,4411,47122,"AFA eta Parke teknologikoarekiko hitzarmena, bidaiarien garraiorako",0.0,20000.0,12484.88
0410,9271,41801,Udalbiltza,0.0,22000.0,14063.0
0823,2411,22795,Prestakuntza,0.0,11170.1,11049.36
0823,2411,47123,"Kontrataziorako laguntzak, Eskualdeko IV. Enplegu Plana",0.0,840728.92,840728.92
0823,3411,22607,Babesa: Saskibaloiko Errege Kopa,0.0,121000.0,121000.0
0910,9202,22638,Udal langileen prestakuntza-plana,0.0,13310.0,11979.0
152005,1533,60133,Auzokideek zehaztu beharreko inbertsioak,0.0,86876.32,86746.09
152005,1651,60115,Kaleko argiteria hobetzea,0.0,334742.62,334551.0
152007,1711,60183,Parke eta plazak egokitzea,0.0,90128.62,26965.01
152005,4411,64320,Arabatran: proiektuaren azterketa,0.0,60000.0,60000.0
152007,1711,64318,Dibertsitatea kontserbatzeko jarduerak,0.0,17079.52,16327.44
152005,1331,60195,Trafiko-segurtasuneko elementuak hobetzea,0.0,80829.98,80822.94
151102,1711,60920,Azpiegitura berdeak,0.0,102844.22,102244.22
152005,1533,60172,Espazio publikoko inbertsioen plan zuzentzailea,0.0,79973.27,79972.42
152005,1533,60171,Bizikletak aparkatzekoak eta bizikletentzako lonjak,0.0,46503.8,41282.5
232003,3411,22735,“Kirol bidean” gazteentzako programak,0.0,4064.0,3952.01
232003,3411,22704,"Azterlana, kirola berdintasunean",0.0,13612.5,13612.5
231203,3341,22654,Kultura Plan Estrategikoa,0.0,42713.0,42713.0
0410,9207,62900,Ezbeharrengatiko berritzeak,0.0,28000.0,27888.67
1111,2301,62204,Zentro eta lokaletako inbertsioak,0.0,1051691.45,152138.65
1145,2321,48005,Pobrezia energetikoaren kontrako plana,0.0,8880.0,4980.0
0188,9241,22207,"Gardentasuna, kode etikoa eta kontuak emateko plataforma",0.0,61000.0,59055.49
152002,1711,60920,Azpiegitura berdeak,0.0,175000.0,0.0
2310,3392,22737,Erraldoiek konpartsa,0.0,28000.0,28232.32
0823,4331,48994,Hitzarmena: Hazia,0.0,90000.0,90000.0
0820,4314,48901,Hitzarmena: City Lab Deustu,0.0,18000.0,0.0
0821,4314,48902,Hitzarmena: Agirre Lehendakariaren urteurrena ,0.0,10000.0,0.0
0822,4314,48903,Hitzarmena: Miniature,0.0,0.0,0.0
0822,4314,48904,Hitzarmena: City wine,0.0,20000.0,20000.0
0820,4411,22706,Smart proiektua,0.0,27000.0,0.0
0821,4221,47121,Diru-laguntza: Cluster Eiken elkartea: Eiken talent beka,0.0,0.0,0.0
0820,4331,22796,Kalitate Plana,0.0,3000.0,435.6
0820,4314,48164,Hiriko ekitaldietarako laguntzak,0.0,0.0,0.0
0410,9311,22610,"Kalte-ordainak, kontratazio-dosierretan",0.0,0.0,5979.0
1145,2315,48103,Ezinduentzako bono-taxia,0.0,2370.0,2370.0
0919,9203,62901,Laneko osasunerako ekipoak erostea,0.0,3400.0,3339.94
0210,1502,22111,Tresnak eta lanabesak,0.0,0.0,929.56
9005,9122,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,1254.6
231903,3261,48019,Hitzarmena: Errekabarri guraso-elkartea,0.0,44000.0,42601.26
0822,4314,22799,Vitoria-Gasteiz Veg friendly,0.0,20000.0,5808.0
231903,3261,22718,EHUren proiektuak - hiri hezitzaileak,0.0,21000.0,20487.25
231203,3381,78001,Ekarpena: lurralde etxeak,0.0,27000.0,27000.0
0823,2411,47128,"Hitzarmena: SEA, enplegua",0.0,72400.0,72400.0
0820,4314,47127,Hitzarmena: Arte eta Diseinuko goi mailako Eskola,0.0,20000.0,0.0
232003,3411,48159,Hitzarmena: Araberri,0.0,50000.0,50000.0
0214,3371,68202,"Udalaren jabetzako erakinean esku-hartzea, Minerala",0.0,54450.01,48782.19
152005,1533,60139,AUH inguruko obrak,0.0,365000.0,0.0
231203,3342,22725,Artista amateurren ikuskizunak sustatzea,0.0,30000.0,27799.99
0130,9201,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,41363.02
0182,1749,72102,"Diru-laguntza, menpeko toki erakundeei: Berroztegieta, Gometxa, Ilarratza, Otobarren, Jungitu, Martioda eta Oreitia",0.0,0.0,0.0
232003,3411,48120,Hitzarmena: Euskadiko Gimnastika Federazioa - Euskalgym,0.0,15000.0,15000.0
152002,1651,60712,Gardelegiko zabortegik kutsaduraren inguruko epaia,0.0,27000.0,27000.0
232003,3381,48969,Ostalaritza-eskolarekiko hitzarmena,0.0,0.0,0.0
232003,3411,22765,Iradier Arenako zerbitzu-kontratua,0.0,0.0,0.0
118002,3111,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,1280.55
0823,2411,22796,Genera 30 gazteentzako intsertzio-proiektua,0.0,15000.0,9220.2
1620,9212,22604,Zigorrak,0.0,6100.0,6100.0
152007,1711,64316,Dibertsitatea kontserbatzeko estrategia eta jarduerak,0.0,27000.0,0.0
152005,1513,71001,Koroatzeko proiektua,0.0,0.0,0.0
0350,1321,21001,Andre Maria Zuriaren jaietako segurtasun-gastuak,0.0,2997.07,2997.07
0160,2381,21108,Emakumeentzako etxe inklusiboa,0.0,31520.0,26510.0
2310,3301,22765,Iradier Arenako zerbitzu-kontratua,0.0,10000.0,7000.0
0187,9271,62505,Bestelako tresnak,0.0,2502.57,2502.57
0823,2411,48020,"Kontrataziorako laguntzak, Eskualdeko V. Plana",0.0,1050000.0,0.0
0821,4331,47129,Ikus-entzunezkoak garatu eta ekoizteko laguntzak,0.0,100000.0,100000.0
0825,4221,22763,Ekonomia zirkularra,0.0,6000.0,2999.59
1620,4312,60930,"Inbertsioak, handizkako azokan",0.0,89500.0,22039.7
231903,3293,78104,"Hobekuntza-obrak, Arte eta Lanbide Eskolan",0.0,168000.0,168000.0
0910,9202,62627,Tresna eta zerbitzuak berritzea,0.0,13000.0,0.0
0182,1749,72103,"Diru laguntza, Oreitia menpeko toki-erakundeari",0.0,15000.0,15000.0
0182,1749,72104,"Diru laguntza, Gometxa menpeko toki-erakundeari",0.0,16384.32,16384.32
0182,1749,72105,"Diru laguntza, Jungitu menpeko toki-erakundeari",0.0,12137.52,12137.52
0182,1749,72106,"Diru laguntza, Ilarratza menpeko toki-erakundeari",0.0,14809.36,14809.36
0182,1749,72107,"Diru laguntza, Martioda menpeko toki-erakundeari",0.0,17255.46,17255.46
0182,1749,72108,"Diru laguntza, Otobarren menpeko toki-erakundeari",0.0,16464.14,16464.14
0182,1749,72109,"Diru laguntza, Berroztegieta menpeko toki-erakundeari",0.0,23623.16,23623.16
0817,4334,85107,Parke teknologikoaren kapital-zabalkuntza,0.0,52600.0,52600.0
118004,3113,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,4764.1
118004,3113,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,1154.21
0130,9201,14100,Bestelako langileak,0.0,0.0,1100.47
1820,9208,14100,Bestelako langileak,0.0,139394.0,0.0
1820,9208,16000,"Gizarte Segurantza, enpresaren kontura",0.0,44607.0,0.0
118001,3112,48196,"GADENekiko hitzarmena, katu-koloniak kudeatzeko",0.0,29000.0,29000.0
152005,4411,69200,BRT ezartzea,0.0,440000.0,0.0
231204,3321,22799,Kanpoko beste zenbait lan,0.0,20000.0,0.0
152002,4411,71005,"Hitzarmena, Eusko Jaurlaritza eta foru-aldundiaren artean, garraio multimodala",0.0,157500.0,46862.39
