#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2023eko Hasierako kreditua,2023eko Behin-betiko kreditua,O
1521,1331,60143,R,Bide segurtasuna hiriaren zabalpenetan,0.0,18105.84,18105.84
1521,1331,61108,,Eu-Trafikoaren kudeaketako eta aparkalekuetako inbertsioak,0.0,524782.61,0.0
1521,1331,62703,,Eu - emisioi gutxiko eremua,0.0,18126.0,17605.5
1521,1331,62703,R,Eu - emisioi gutxiko eremua,0.0,1070897.86,18138.65
1521,1331,62901,,Tresneria erostea,15000.0,15000.0,14784.56
1521,1331,64521,,Salburuko super-etxadian trafikoa lasaitzea,75000.0,15000.0,0.0
1521,4413,62701,,BEI kotxetegiak,0.0,1074887.1,1050811.69
1521,4413,62701,A,BEI kotxetegiak,0.0,67821.09,56628.64
1522,4413,12000,,Funtzionarioen oinarrizko ordainsariak,150677.0,150677.0,154653.96
1522,4413,12100,,Funtzionarioen ordainsari osagarriak,208439.0,208439.0,221714.36
1522,4413,14100,,Bestelako langileak,172971.0,172971.0,153711.45
1522,4413,16000,,"Gizarte Segurantza, enpresaren kontura",170677.0,170677.0,165408.34
1522,4413,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10702.0,10702.0,9037.03
1522,4413,21105,,Autobus-geltokia onik zaindu eta mantentzea,70500.0,70500.0,39178.28
1522,4413,22101,,"Energia elektrikoaren hornikuntza, autobus-geltokia",70000.0,70000.0,56394.55
1522,4413,22102,,"Ur-hornidura eta hondar-urak araztea, autobus-geltokia",20000.0,20000.0,0.0
1522,4413,22104,,Autobus geltokiaren energia-eraginkortasuna,103000.0,103000.0,9439.2
1522,4413,22734,,Autobus-geltokiko segurtasuna,75000.0,75000.0,56721.66
1522,4413,22734,R,Autobus-geltokiko segurtasuna,0.0,13881.66,4803.36
1522,4413,22783,,"Garbiketa-zerbitzuaren kontratua, autobus-geltokia",160000.0,160000.0,84912.54
1522,4413,22783,R,"Garbiketa-zerbitzuaren kontratua, autobus-geltokia",0.0,96296.98,84912.54
1522,4413,62953,,Autobus geltokiko ekipoetarako inbertsioak,90000.0,90000.0,4115.44
1620,1515,61401,,Piie - Zaramaga. Bizan egokitzapena,0.0,256000.0,16117.2
1620,3421,62296,,Kirol zelaietako inbertsioak,700000.0,2620200.63,184830.86
1620,3421,62296,A,Kirol zelaietako inbertsioak,0.0,252810.39,250176.26
1620,3421,62296,R,Kirol zelaietako inbertsioak,0.0,1199322.5,721694.56
1620,3422,22148,,Igerilekuak mantentzeko kontratua,1430000.0,1430000.0,1426952.52
1620,3422,62926,,Igerilekuetako kontratuetako inbertsioak,300000.0,125000.0,120396.63
1620,9210,21102,,Txingorraren kalteak konpontzeko gastuak,0.0,2002358.04,1066263.53
1620,9211,62204,,Zentro eta lokaletako inbertsioak,530000.0,40000.0,258547.64
1620,9211,62204,A,Zentro eta lokaletako inbertsioak,0.0,7202.58,7202.58
1620,9211,62204,R,Zentro eta lokaletako inbertsioak,0.0,1698421.47,1563164.0
1620,9211,62205,,Ikastetxeetako obrak,300000.0,261390.43,144640.53
1620,9211,62293,,Udal eraikinetako inbertsioak,500000.0,599726.0,167914.57
1620,9211,62293,A,Udal eraikinetako inbertsioak,0.0,83037.68,83037.67
1620,9211,62293,R,Udal eraikinetako inbertsioak,0.0,281985.59,192854.21
1620,9211,62303,,Makinak erostea,15000.0,10000.0,8613.16
1620,9211,64304,,"Ordainsariak, azterlanak eta proiektuak",15000.0,15000.0,7937.6
1620,9212,21100,,Udal eraikinak onik zaintzea,400000.0,425000.0,418840.99
1620,9212,21107,,Udal eraikinak mantentzeko konponketa eta hornikuntzak,500000.0,550000.0,477672.51
1620,9212,21107,R,Udal eraikinak mantentzeko konponketa eta hornikuntzak,0.0,11655.42,11655.42
1620,9212,21207,,Ekipoak onik zaindu eta konpontzea,90000.0,90000.0,84979.79
1620,9212,22109,,Garbiketa-produktuak,270000.0,300000.0,284324.19
1620,9212,22111,,Tresnak,40000.0,64000.0,70399.2
1620,9212,22147,,Tentsio baxuko kontratuak,5000.0,5000.0,10374.03
1620,9212,22682,,Mantentzeko hornidura txikiak,500000.0,600000.0,568366.95
1620,9212,22727,,Instalazioak mantentzeko kontratua,775000.0,775000.0,781285.39
1620,9212,62202,R,Eu-el palmeral begiratokia konpontzea,0.0,300000.0,168992.25
1620,9214,22146,,Edukiontzi higienikoetarako kontratua,25000.0,25000.0,19958.78
1620,9214,22783,,Garbiketa Ataleko kontratuak,5830000.0,6215000.0,6214452.59
1620,9215,21200,,Makinak eta instalazioak onik zaintzea,1575000.0,1550000.0,1540083.19
1620,9215,22101,,Udal eraikinetako energia elektrikoa,5669000.0,5585000.0,5224563.03
1620,9215,22101,R,Udal eraikinetako energia elektrikoa,0.0,218759.56,218759.56
1620,9215,22103,,Energia-eraginkortasunerako kontratua,4162500.0,4950500.0,4887976.34
1620,9215,22149,,Gainerako udal eraikinetako gasa,195000.0,95000.0,93757.25
1620,9215,22751,,Instalazio elektrikoak mantentzeko kontratua,250000.0,146000.0,145099.64
1620,9215,62259,,Instalazio elektrikoetako inbertsio-kontratua ,355000.0,207000.0,206969.84
1620,9215,62303,,Energiaren kudeaketarako ekipoak berritzea,625000.0,546000.0,546000.0
1620,9215,62303,R,Energiaren kudeaketarako ekipoak berritzea,0.0,2762.43,0.0
1620,9219,12000,,Funtzionarioen oinarrizko ordainsariak,152561.15,152561.15,138953.36
1620,9219,12100,,Funtzionarioen ordainsari osagarriak,159740.0,159740.0,170320.88
1620,9219,14100,,Bestelako langileak,83322.0,83322.0,144743.95
1620,9219,16000,,"Gizarte Segurantza, enpresaren kontura",116226.0,116226.0,131481.17
1620,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3453.0,3453.0,9838.51
1630,9219,12000,,Funtzionarioen oinarrizko ordainsariak,3450774.0,3450774.0,3423570.31
1630,9219,12100,,Funtzionarioen ordainsari osagarriak,4292369.0,4292369.0,4267403.88
1630,9219,14100,,Bestelako langileak,1999324.0,2938436.83,2794913.5
1630,9219,16000,,"Gizarte Segurantza, enpresaren kontura",3526808.0,3726808.0,3938095.04
1630,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",158687.0,158687.0,155330.73
1641,9219,12000,,Funtzionarioen oinarrizko ordainsariak,20938.0,20938.0,20925.32
1641,9219,12100,,Funtzionarioen ordainsari osagarriak,27753.0,27753.0,27520.45
1641,9219,14100,,Bestelako langileak,25043.0,25043.0,16133.48
1641,9219,16000,,"Gizarte Segurantza, enpresaren kontura",24377.0,24377.0,21170.51
1641,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1622.0,1622.0,461.08
1642,9219,12000,,Funtzionarioen oinarrizko ordainsariak,101188.0,101188.0,102939.72
1642,9219,12100,,Funtzionarioen ordainsari osagarriak,118864.0,118864.0,129509.58
1642,9219,14100,,Bestelako langileak,27222.0,27222.0,0.0
1642,9219,16000,,"Gizarte Segurantza, enpresaren kontura",73837.0,73837.0,66248.67
1642,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2648.0,2648.0,3953.46
164201,9219,62315,,EU entzumeneko aniztasun funtzionala duten pertsonentzako alarmen sistema (PSTD II. fasea),0.0,126000.0,0.0
1643,9219,12000,,Funtzionarioen oinarrizko ordainsariak,50259.0,50259.0,54185.52
1643,9219,12100,,Funtzionarioen ordainsari osagarriak,57430.0,57430.0,67667.01
1643,9219,14100,,Bestelako langileak,31568.0,31568.0,24464.52
1643,9219,16000,,"Gizarte Segurantza, enpresaren kontura",45265.0,45265.0,38101.62
1643,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2648.0,2648.0,2635.64
1644,9219,12000,,Funtzionarioen oinarrizko ordainsariak,888839.0,888839.0,1050348.12
1644,9219,12100,,Funtzionarioen ordainsari osagarriak,1220738.0,1220738.0,1472133.46
1644,9219,13000,,Lan-kontratudun langile finkoen ordainsariak,41874.0,41874.0,23815.77
1644,9219,14100,,Bestelako langileak,813306.0,813306.0,579276.49
1644,9219,16000,,"Gizarte Segurantza, enpresaren kontura",1088628.0,1088628.0,1130935.89
1644,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",50261.0,50261.0,47223.62
1810,3401,11000,,Kabineteko behin-behineko langileen ordainsariak,90748.0,90748.0,87984.76
1810,3401,16000,,"Gizarte Segurantza, enpresaren kontura",13341.0,13341.0,15073.4
1810,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1622.0,1622.0,1152.7
1815,3401,12000,,Funtzionarioen oinarrizko ordainsariak,247038.52,247038.52,213091.48
1815,3401,12100,,Funtzionarioen ordainsari osagarriak,279521.0,279521.0,265509.68
1815,3401,14100,,Bestelako langileak,393.0,393.0,40899.0
1815,3401,16000,,"Gizarte Segurantza, enpresaren kontura",141755.0,141755.0,146786.95
1815,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7722.0,7722.0,9734.26
1820,1515,22704,,"Piie - gizarte-, komunitate-, kultura- eta kirol-jarduerak",0.0,70000.0,33140.64
1820,3371,12000,,Funtzionarioen oinarrizko ordainsariak,2379342.0,2379342.0,2104489.26
1820,3371,12100,,Funtzionarioen ordainsari osagarriak,3259366.0,3259366.0,2958379.5
1820,3371,14100,,Bestelako langileak,1869518.0,2760350.58,2905074.53
1820,3371,16000,,"Gizarte Segurantza, enpresaren kontura",2360798.0,2360798.0,2587884.42
1820,3371,16500,,"Elkarkidetzako kuotak, Udalaren kontura",111269.0,111269.0,94995.45
1820,3371,22115,,Gizarte-etxeetako berariazko material teknikoa ,5000.0,5000.0,12969.65
1820,3371,22607,,Gizarte-etxeetako kanpainen zabalkundea ,5000.0,5000.0,2547.19
1820,3371,22618,,Gizarte-etxeetako bestelako funtzionamendu-gastuak ,70000.0,70000.0,36869.71
1820,3371,22663,,Eguberrietako haur parkea,100000.0,100000.0,78069.2
1820,3371,22663,R,Eguberrietako haur parkea,0.0,46736.25,46736.25
1820,3371,22697,,Kaleidos.red fundazioko kuota,12020.24,12020.24,17020.24
1820,3371,22732,,Aisia eta denbora libreko zerbitzu-kontratuak,2046978.94,2046978.94,2043776.53
1820,3371,22767,,Zonako lantaldeen programak,100000.0,100000.0,86804.04
1820,3371,62505,,Bestelako tresnak,5000.0,5000.0,4683.42
1820,9211,62512,,Gizarte-etxeetako ekipamendu inbertsioak,100000.0,100000.0,37289.93
1820,9211,62512,R,Gizarte-etxeetako ekipamendu inbertsioak,0.0,13020.57,13020.57
1820,9242,48988,,Hitzarmena: san martin auzotarren elkartea,0.0,100000.0,100000.0
1822,1533,60133,,Gasteiz hobetuz,1500000.0,1981178.18,533303.48
1822,1533,60133,A,Gasteiz hobetuz,0.0,136083.68,122882.19
1822,1533,60133,R,Gasteiz hobetuz,0.0,743861.2,742986.78
1822,3371,22701,,Jaietako eszenatokiak jartzea auzoetan,60000.0,0.0,0.0
1822,9241,12000,,Funtzionarioen oinarrizko ordainsariak,87765.0,87765.0,93014.44
1822,9241,12100,,Funtzionarioen ordainsari osagarriak,106167.0,106167.0,111384.08
1822,9241,14100,,Bestelako langileak,85869.0,85869.0,81436.32
1822,9241,16000,,"Gizarte Segurantza, enpresaren kontura",76678.0,76678.0,80505.03
1822,9241,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3121.0,3121.0,2635.64
1822,9241,22699,,Herritarren parte-hartzeko beste hainbat gastu,1000.0,1000.0,841.17
1822,9241,22701,,Jaietako eszenatokiak jartzea auzoetan,0.0,60000.0,59955.5
1822,9241,22732,,Zerbitzuak emateko kontratuak,170000.0,170000.0,154004.83
1822,9241,22732,R,Zerbitzuak emateko kontratuak,0.0,614.68,0.0
1822,9241,22733,,Gasteiz hobetuz (2 kap.),0.0,110000.0,91854.57
1822,9241,22799,,Herritarren parte-hartzeko beste hainbat kanpo-lan,30000.0,45000.0,33403.41
1822,9241,62505,,Bestelako tresnak,5000.0,5000.0,943.8
1822,9242,48014,,Diru-laguntza: herritarren partaidetzarako proiektua,24000.0,24000.0,23764.0
1822,9242,48954,,Auzo-elkarteentzako diru-laguntzak,240000.0,240000.0,240000.0
1822,9242,48988,,Hitzarmena: San Martin auzo-elkartea,100000.0,0.0,0.0
1825,3371,22702,,Banatzaile elektronikoak,61201.8,61201.8,61201.8
1825,9204,12000,,Funtzionarioen oinarrizko ordainsariak,755756.0,755756.0,663254.75
1825,9204,12100,,Funtzionarioen ordainsari osagarriak,836432.0,836432.0,812100.89
1825,9204,14100,,Bestelako langileak,221448.0,221448.0,208260.49
1825,9204,16000,,"Gizarte Segurantza, enpresaren kontura",530111.0,530111.0,473315.3
1825,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",42186.0,42186.0,42291.4
1825,9251,22201,,Herritarrei argibideak emateko sistema (010),600000.0,621271.8,595129.54
1825,9251,22208,,"Eu estrategia omnikanala, herritarren arreta",0.0,0.0,0.0
1825,9251,22208,R,"Eu estrategia omnikanala, herritarren arreta",0.0,118775.57,118775.57
2310,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,66106.0,66106.0,87373.63
2310,3301,12000,,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,17972.16
2310,3301,12100,,Funtzionarioen ordainsari osagarriak,0.0,0.0,22525.59
2310,3301,16000,,"Gizarte Segurantza, enpresaren kontura",15067.0,15067.0,24585.07
2310,3301,21906,,Ikus-entzunezko ekipoen konponketa,500.0,500.0,434.17
2310,3301,22765,,Iradier Arenako zerbitzu-kontratua,18000.0,18000.0,9329.1
2310,3301,22765,R,Iradier Arenako zerbitzu-kontratua,0.0,1050.0,1050.0
2311,3291,43101,,Luis Aranburu Musika Eskolari,862257.19,862257.19,862257.19
2311,3291,73101,,"Ekarpena, Luis Aranburu Musika Eskolari",18400.0,18400.0,18400.0
2311,3292,43103,,Jose Uruñuela Dantza Kontserbatorioari,475000.0,507000.0,507000.0
2311,3292,73103,,"Ekarpena, Jose Uruñuela Dantza Kontserbatorioari",6000.0,6000.0,6000.0
2311,3301,12000,,Funtzionarioen oinarrizko ordainsariak,287998.98,287998.98,280596.74
2311,3301,12100,,Funtzionarioen ordainsari osagarriak,336024.0,336024.0,336559.89
2311,3301,14100,,Bestelako langileak,52793.0,52793.0,87483.67
2311,3301,16000,,"Gizarte Segurantza, enpresaren kontura",193395.0,193395.0,201022.57
2311,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",12602.0,12602.0,11430.04
2311,3301,22111,,Tresna eta lanabesak,500.0,500.0,180.72
2311,3301,62501,,Altzariak,500.0,500.0,0.0
2311,3301,62901,,Kultur ekintzarako ekipoak erostea,10000.0,10000.0,9637.9
2311,3341,48975,,Artium museoa,120000.0,120000.0,120000.0
2311,3341,48975,R,Artium museoa,0.0,0.0,0.0
2311,3341,78900,,Hitzarmena: artium esther ferreren lana,0.0,60000.0,54000.0
231201,3322,12000,,Funtzionarioen oinarrizko ordainsariak,261702.0,261702.0,250086.5
231201,3322,12100,,Funtzionarioen ordainsari osagarriak,291091.0,291091.0,289156.37
231201,3322,14100,,Bestelako langileak,76093.0,76093.0,181017.85
231201,3322,16000,,"Gizarte Segurantza, enpresaren kontura",171474.0,171474.0,211921.26
231201,3322,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2648.0,2648.0,3656.53
231201,3322,22699,,Artxiboko kontserbazio-gastu materialak,10000.0,10000.0,9744.52
231201,3322,22752,,Udal artxiboko kontratuak,35000.0,35000.0,34986.2
231201,3322,41926,R,Hitzarmena upv-ehu - udal aktak,0.0,2000.0,1211.9
231201,3322,62801,,Udal Artxiborako funtsak erostea,3000.0,3000.0,2233.99
231202,3391,12000,,Funtzionarioen oinarrizko ordainsariak,289133.0,289133.0,289732.32
231202,3391,12100,,Funtzionarioen ordainsari osagarriak,354927.0,354927.0,383094.57
231202,3391,14100,,Bestelako langileak,146436.0,146436.0,132773.76
231202,3391,16000,,"Gizarte Segurantza, enpresaren kontura",234827.0,234827.0,234517.78
231202,3391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9616.0,9616.0,10058.3
231202,3391,22624,,Folklore akademiako programazio-gastuak,30000.0,30000.0,23107.95
231202,3391,22625,,Folklore Akademiaren musika-udalekuak,65000.0,65000.0,65000.0
231202,3391,22757,,Folklore Akademiako zerbitzu-enpresak,35000.0,35000.0,35512.09
231202,3391,22757,R,Folklore Akademiako zerbitzu-enpresak,0.0,1322.39,0.0
231202,3391,62914,,Folklore Akademiako ekipamendua,7000.0,7000.0,6862.57
231203,3301,20103,,Alokairuak,45000.0,45000.0,44380.65
231203,3341,22635,,Azkena Rock jaialdia,380000.0,380000.0,379999.89
231203,3341,22652,,Beste kultura-jarduera batzuk - dantzaldiak,40000.0,40000.0,44279.2
231203,3341,22653,,Kultura-zabalkundea,75000.0,36000.0,38104.74
231203,3341,22654,,Kultura Plan Estrategikoa,60000.0,60000.0,42606.91
231203,3341,22654,R,Kultura Plan Estrategikoa,0.0,1502.45,1502.41
231203,3341,22733,,Espazio publikoetako kultura-programak,190000.0,190000.0,217679.97
231203,3341,22756,,Kultur Ekintzen Zerbitzua,190000.0,190000.0,246193.5
231203,3341,22756,R,Kultur Ekintzen Zerbitzua,0.0,4365.81,4365.8
231203,3341,41921,,"Hitzarmena: EHU, Cortada jaialdia",7000.0,0.0,0.0
231203,3341,41921,R,"Hitzarmena: EHU, Cortada jaialdia",0.0,1400.0,0.0
231203,3341,41926,,Convenio upv-ehu - actas municipales,10000.0,10000.0,8000.0
231203,3341,47141,,Hitzarmena: Hell Dorado ,0.0,20000.0,20000.0
231203,3341,48100,,Hitzarmena: Icoff-gasteiz ekitaldia,0.0,7000.0,5600.0
231203,3341,48917,,Hitzarmena Magialdiarekin,85000.0,85000.0,68000.0
231203,3341,48917,R,Hitzarmena Magialdiarekin,0.0,17000.0,17000.0
231203,3341,48929,,Deialdia: Jazzaldia,180000.0,198000.0,158400.0
231203,3341,48929,R,Deialdia: Jazzaldia,0.0,38600.0,38600.0
231203,3341,48933,,Kultur proiektuetarako dirulaguntza deialdia,200000.0,200000.0,159998.08
231203,3341,48933,R,Kultur proiektuetarako dirulaguntza deialdia,0.0,37481.87,35768.36
231203,3341,48939,,Valentín de Foronda patronatua,12000.0,12000.0,12000.0
231203,3341,48961,,Hitzarmena: World Press Photo,52000.0,52000.0,41600.0
231203,3341,48961,R,Hitzarmena: World Press Photo,0.0,10400.0,10400.0
231203,3341,48962,,Hitzarmena: argazkigintza-elkartea,8000.0,9600.0,8000.0
231203,3341,48970,,Hitzarmena: Arabako Bertsozale Elkartea,14000.0,14000.0,11200.0
231203,3341,48970,R,Hitzarmena: Arabako Bertsozale Elkartea,0.0,2800.0,2800.0
231203,3341,48971,,Hitzarmena Arabako Dantzarien Biltzarrarekin,8000.0,8000.0,6400.0
231203,3341,48971,A,Hitzarmena Arabako Dantzarien Biltzarrarekin,0.0,1600.0,0.0
231203,3341,48971,R,Hitzarmena Arabako Dantzarien Biltzarrarekin,0.0,1582.51,307.59
231203,3342,22758,,Dragon fest ekitaldia babestea,0.0,39000.0,0.0
231203,3342,48101,,Hitzarmena: Korterraza jaialdia,25000.0,25000.0,25000.0
231203,3342,48101,R,Hitzarmena: Korterraza jaialdia,0.0,4000.0,4000.0
231203,3361,68500,,Eskultura eta artelanak erostea,40000.0,40000.0,9725.54
231203,3361,68503,,Artelanak zaindu eta zaharberritzeko plana,40000.0,40000.0,15409.35
231203,3361,68503,R,Artelanak zaindu eta zaharberritzeko plana,0.0,16868.61,16868.61
231203,3361,78100,,Dirulaguntza: Santa Maria katedraleko obrak,120000.0,120000.0,96000.0
231203,3361,78100,R,Dirulaguntza: Santa Maria katedraleko obrak,0.0,24000.0,24000.0
231203,3381,12000,,Funtzionarioen oinarrizko ordainsariak,120731.0,120731.0,154925.88
231203,3381,12100,,Funtzionarioen ordainsari osagarriak,154448.0,154448.0,208976.5
231203,3381,14100,,Bestelako langileak,128815.0,128815.0,96268.45
231203,3381,16000,,"Gizarte Segurantza, enpresaren kontura",119802.0,119802.0,126765.13
231203,3381,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6015.0,6015.0,8421.85
231203,3381,22643,,"Erraldoiak, harmailak eta jaiotza konpontzea",15000.0,15000.0,13795.72
231203,3381,22646,,Gu ere bertsotan,43000.0,43000.0,43000.0
231203,3381,22660,,Inauteriak,45000.0,45000.0,49250.58
231203,3381,22661,,Andre Maria Zuriaren jaiak,930000.0,920204.5,920479.93
231203,3381,22662,,Olarizu,12000.0,12000.0,12268.26
231203,3381,22663,,Eguberri eta erregetako kanpaina,190000.0,190000.0,189421.96
231203,3381,22664,,San Anton eta Santa Ageda jaiak,13000.0,13000.0,20206.7
231203,3381,22701,,Jaietako eszenatokiak jartzea eta beste ekitaldiak,150000.0,150000.0,107221.89
231203,3381,22701,R,Jaietako eszenatokiak jartzea eta beste ekitaldiak,0.0,17483.29,3630.0
231203,3381,48024,,Hitzarmena erregioen etxeekin,60000.0,60000.0,48000.0
231203,3381,48024,R,Hitzarmena erregioen etxeekin,0.0,10000.0,9839.34
231203,3381,48909,,Nesken eta blusen federazioaren hitzarmena,0.0,60000.0,54000.0
231203,3381,48910,,Nesken eta blusen komisioaren hitzarmena,0.0,120000.0,96000.0
231203,3381,48910,R,Hitzarmena: blusa eta neska taldeen elkartea,0.0,20000.0,20000.0
231203,3381,48911,,Jaietako blusa eta neska taldeei diru laguntzak emateko deialdia,120000.0,0.0,0.0
231203,3381,48922,,Inauterietako konpartsentzako deialdia,85000.0,85000.0,85000.0
231203,3381,48969,,Hitzarmena Urrezko Zeledoien Elkartearekin,10000.0,10000.0,8000.0
231203,3381,48969,R,Hitzarmena Urrezko Zeledoien Elkartearekin,0.0,1800.0,1800.0
231203,3381,48980,,Poetak maiatzean hitzarmena,25000.0,25000.0,20000.0
231203,3381,48980,R,Poetak maiatzean hitzarmena,0.0,4000.0,4000.0
231203,3381,78001,,Ekarpena: lurralde etxeak,40000.0,40000.0,32000.0
231203,3381,78001,R,Ekarpena: lurralde etxeak,0.0,8000.0,4864.44
231203,3392,22737,,Erraldoiek konpartsak,42000.0,42000.0,56221.24
231203,3392,22737,R,Erraldoiek konpartsak,0.0,2500.0,0.0
231204,3321,22649,,Udalaren liburutegi sarearen programa,60000.0,60000.0,80503.02
231204,3321,22749,,Liburutegi sareko kontratuak,1865000.0,1865000.0,1821969.0
231204,3321,62800,,Liburutegi sarerako argitalpenak eta liburuak erostea,120000.0,166540.0,167121.06
231204,3341,12000,,Funtzionarioen oinarrizko ordainsariak,241545.0,241545.0,250873.02
231204,3341,12100,,Funtzionarioen ordainsari osagarriak,268676.0,268676.0,282925.26
231204,3341,14100,,Bestelako langileak,121102.0,121102.0,114076.27
231204,3341,16000,,"Gizarte Segurantza, enpresaren kontura",190414.0,190414.0,191327.26
231204,3341,16500,,"Elkarkidetzako kuotak, Udalaren kontura",12863.0,12863.0,14401.89
231204,3341,22607,,Gizarte-etxeetako kanpainen zabalkundea,15000.0,15000.0,15337.97
231204,3341,22608,,Kultur proiektuak zonaldeetan,50000.0,50000.0,38716.69
231204,3341,22636,,Gizarte-etxeetako kultura-ikastaroak,610000.0,610000.0,570780.97
231204,3341,22636,R,Kultura-ikastaroak zentro zibikoetan,0.0,649.55,0.0
231204,3341,22647,,Gizarte-etxeetako kanpainak,75000.0,75000.0,73212.59
231204,3341,22707,,Izaskun Arrue kulturgunearen komunikazio-plana,150000.0,0.0,0.0
231204,3341,48958,,Hitzarmena: Arabako liburu-saltzaileen elkartea,25000.0,0.0,0.0
231204,3341,48958,A,Hitzarmena: Arabako liburu-saltzaileen elkartea,0.0,3000.0,0.0
231205,3332,12000,,Funtzionarioen oinarrizko ordainsariak,66059.0,66059.0,78214.73
231205,3332,12100,,Funtzionarioen ordainsari osagarriak,72480.0,72480.0,98044.06
231205,3332,14100,,Bestelako langileak,34873.0,34873.0,9438.3
231205,3332,16000,,"Gizarte Segurantza, enpresaren kontura",60793.0,60793.0,52534.61
231205,3332,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4073.0,4073.0,3407.94
231205,3332,22622,,Montehermoso Kulturuneko programak,180000.0,180000.0,155011.35
231205,3332,22751,,Montehermosoko zerbitzu-kontratuak,150000.0,150000.0,121853.48
231205,3332,22751,A,Montehermosoko zerbitzu-kontratuak,0.0,12772.85,7183.4
231205,3332,22751,R,Montehermosoko zerbitzu-kontratuak,0.0,25378.51,22007.49
231205,3332,62602,,Mediatekarako multimedia funtsak,3000.0,3000.0,2632.94
231205,3332,62901,,Ekipoak erostea: Montehermoso,30000.0,30000.0,26392.35
231210,3392,12000,,Funtzionarioen oinarrizko ordainsariak,583213.0,583213.0,555200.35
231210,3392,12100,,Funtzionarioen ordainsari osagarriak,663507.0,663507.0,667474.82
231210,3392,14100,,Bestelako langileak,225660.0,225660.0,213883.47
231210,3392,16000,,"Gizarte Segurantza, enpresaren kontura",406572.0,406572.0,411869.71
231210,3392,16500,,"Elkarkidetzako kuotak, Udalaren kontura",18015.0,18015.0,18540.11
231210,3392,21207,,Musika Bandako ekipoak konpontzea eta mantentzea,20000.0,20000.0,19999.99
231210,3392,22692,,Musika Banda - kolaborazioak,25000.0,25000.0,7729.8
231210,3392,22699,,Musika Bandaren programazio gastuak,55000.0,55000.0,52165.15
231210,3392,22699,R,Musika Bandaren programazio gastuak,0.0,1730.15,1657.7
231210,3392,22732,,Zerbitzuak emateko kontratuak,15000.0,15000.0,35045.93
231210,3392,62800,,Udal Artxiborako argitalpenak eta liburuak erostea,5000.0,5000.0,4995.42
231210,3392,62903,,Musika bandarako ekipamendua,25000.0,25000.0,24373.55
231220,3342,12000,,Funtzionarioen oinarrizko ordainsariak,247724.0,247724.0,212257.3
231220,3342,12100,,Funtzionarioen ordainsari osagarriak,300069.0,300069.0,268909.25
231220,3342,14100,,Bestelako langileak,39408.0,39408.0,126341.2
231220,3342,16000,,"Gizarte Segurantza, enpresaren kontura",166104.0,166104.0,199398.12
231220,3342,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8080.0,8080.0,8418.26
231220,3342,22603,,Antzoki Sarearen publizitate berezia,20000.0,20000.0,13166.86
231220,3342,22627,,Antzoki Sareko ikuskizun eta jaialdiak,550000.0,549507.58,513097.32
231220,3342,22628,,"Ikuskizunak, biran",600000.0,600000.0,518415.86
231220,3342,22648,,"Koprodukzio eszenikoa, sortzaile lokalak",40000.0,40000.0,49500.0
231220,3342,22704,A,Kontratu sozio-kulturalak,0.0,19481.0,19481.0
231220,3342,22732,,Zerbitzuak emateko kontratuak ,330000.0,330000.0,306906.69
231220,3342,22732,R,Zerbitzuak emateko kontratuak ,0.0,71350.44,68225.74
231220,3342,47140,,Topa! proiektua,40000.0,40000.0,32000.0
231220,3342,47140,R,Topa! proiektua,0.0,14000.0,12354.64
231220,3342,48981,,Hitzarmena Teatro Paraisorekin,50000.0,50000.0,40000.0
231220,3342,48981,R,Hitzarmena Teatro Paraisorekin,0.0,9000.0,9000.0
231220,3342,48989,,Hitzarmena Ortzairekin,40000.0,40000.0,32000.0
231220,3342,48989,R,Hitzarmena Ortzairekin,0.0,6000.0,6000.0
231220,3342,48990,,Hitzarmena Baratza Aretoarekin,40000.0,40000.0,32000.0
231220,3342,48990,R,Hitzarmena Baratza Aretoarekin,0.0,6000.0,6000.0
231220,3342,62901,,"Ekipoak erostea, Antzoki Sarea",20000.0,20000.0,19787.02
231220,3342,62930,R,félix petite ekipazioa,0.0,397000.0,389012.78
231901,3201,12000,,Funtzionarioen oinarrizko ordainsariak,1633894.0,1633894.0,1600726.39
231901,3201,12100,,Funtzionarioen ordainsari osagarriak,1731606.0,1731606.0,1755595.47
231901,3201,14100,,Bestelako langileak,448650.0,448650.0,480179.87
