#Organikoa,Funtzionala,Ekonomikoa,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
1115,3152,48124,Hitzarmena: Gizarterako,13500.0,13500.0,13500.0
1115,3152,48145,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,70989.98,70989.98,70989.98
1115,3152,48169,Hitzarmena: Gao Lacho Drom,31440.0,31440.0,31440.0
1115,3152,48197,Hitzarmena: Sendotu,20000.0,20000.0,20000.0
1115,3152,48940,Abetxukuko ekimen-etxea,75000.0,75000.0,75000.0
1115,3152,48957,Hitzarmena: Loremaitea - Agle,15000.0,15000.0,15000.0
1115,3152,48972,"HIESaren aurkako batzordea, prebentzio-programa",22850.0,22850.0,19379.11
1115,3153,41906,Hitzarmena: Prestaturik - Si Quieres Puedes,60000.0,60000.0,60000.0
1120,3110,48030,"Hitzarmena: ASAJER elkartea - 1., 2. eta 3. prebentzioa",49350.0,49350.0,49350.0
1120,3110,48036,Hitzarmena: AVAIM,11780.0,11780.0,11780.0
1120,3110,48120,Hitzarmena: Ausarki - Familiarentzako informazioa eta aholk. jur.,3000.0,3000.0,3000.0
1120,3110,48131,Hitzarmena: Anadahi (hiperaktiboak),3750.0,3750.0,3750.0
1120,3110,48187,Hitzarmena: Garenok,11780.0,11780.0,11780.0
1120,3110,48192,Hitzarmena: Arabako Zeliakoen Elkartea,8400.0,8400.0,8400.0
1120,3110,48932,Hitzarmena: APDEMA,11230.0,11230.0,11230.0
1120,3110,48956,Hitzarmena: intolerantziaren aurka,11780.0,11780.0,11780.0
1120,3110,48977,Hitzarmena: Save the Children,11780.0,11780.0,11780.0
1120,3110,48991,Hitzarmena: UNICEF,11780.0,11780.0,11780.0
1120,3110,48992,Hitzarmena: AMAPASE,20000.0,20000.0,20000.0
1133,3120,48018,Adinekoak hartzeko emakume boluntarioen elkartea,1400.0,1400.0,1400.0
1133,3120,48023,Hitzarmena: Alzheimer gaixoen senideak,3957.13,3957.13,3957.13
1133,3120,48033,Hitzarmena: AFADES elkartea,31990.0,31990.0,31990.0
1133,3120,48034,Hitzarmena: Ascundean-fisioterapia,10970.0,10970.0,10970.0
1133,3120,48150,Adinekoei laguntzeko boluntarioen programa,6142.74,6142.74,6142.74
1133,3120,48151,Askatasunik gabeko pertsonen auzolanak,11188.57,11188.57,11188.57
1133,3120,48153,Agurekin - Gizarte berrikuntza,50000.0,0.0,0.0
1133,3120,48957,Hitzarmena: AGLE,10970.0,10970.0,10970.0
1133,3120,48959,Hitzarmena: Ascundean - 3. adina,22246.96,22246.96,22246.96
1133,3121,48960,Hitzarmena: San Mateo parrokia,10335.0,10335.0,10335.0
1133,3121,48961,Hitzarmena: Aingeruen Andre Mariaren parrokia,10335.0,10335.0,10335.0
1133,3121,48962,Hitzarmena: San Petri parrokia,10335.0,10335.0,10335.0
1145,3131,48154,Gurutze Gorria - Adinekoei laguntzea,65000.0,65000.0,65000.0
1145,3134,48000,Gizarte-larrialdiko laguntzak,2080612.0,2089324.4,2089324.4
1145,3135,48021,Gaitz onkohematologikoak dituzten haurren gurasoen elkartea,5599.0,5599.0,2799.48
1145,3135,48025,Hitzarmena: ACABE elkartea - Anorexia eta bulimia,16450.0,16450.0,16450.0
1145,3135,48029,Hitzarmena: ADELA elkartea,5650.0,5650.0,5650.0
1145,3135,48031,Hitzarmena: ARENE elkartea - Neuromuskularrak,27420.0,27420.0,27420.0
1145,3135,48040,Hitzarmena: Minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),13890.0,13890.0,13890.0
1145,3135,48041,"Hitzarmena: ADELPRISE elkartea (arreta, zabalkundea, inform.)",8220.0,8220.0,8220.0
1145,3135,48059,Hitzarmena: ASAFIMA elkartea,23760.0,23760.0,23760.0
1145,3135,48119,Hitzarmena: ASPACE - Garun paralisia,11230.0,11230.0,11230.0
1145,3135,48130,Hitzarmena: Arantza Bifidoa Elkartea,3750.0,3750.0,3750.0
1145,3135,48138,Hitzarmena: Elikagaien Bankua,6000.0,6000.0,6000.0
1145,3135,48143,Hitzarmena: Arabako Epilepsia Elkartea,4030.0,4030.0,4030.0
1145,3135,48149,Hitzarmena: Adeles lupus,3750.0,3750.0,3750.0
1145,3135,48189,Hitzarmena: ASAMMA elkartea,2800.0,2800.0,2800.0
1145,3135,48190,Hitzarmena: ATECE elkartea - Garuneko gaitza,11290.0,11290.0,11290.0
1145,3135,48191,Hitzarmena: Arabako Diabetikoen Elkartea,9500.0,9500.0,9500.0
1145,3135,48193,Hitzarmena: Esklerosi Anizkoitzaren Elkartea,5480.0,5480.0,5480.0
1145,3135,48195,Hitzarmena: Bihotz Bizi elkartea,7100.0,7100.0,7100.0
1150,4630,48200,Lankidetzarako diru-laguntzak,1200000.0,1056000.0,1055932.65
1150,4630,48202,Sentsibilizaziorako diru-laguntzak,120000.0,95000.0,94743.97
1150,4630,48205,Hitzarmena: Larrialdietarako Arabako Funtsa,100000.0,40000.0,40000.0
1150,4630,48206,Hitzarmena: RASD-ren lagunen elkartea,350000.0,0.0,0.0
1150,4630,48207,Hitzarmena: Euskal Fondoa,200000.0,0.0,0.0
1150,4630,48208,Hitzarmena: Ibagueko alkatetza,100000.0,0.0,0.0
1150,4630,48210,Hitzarmena: Setem Hego Haizea,24000.0,24000.0,24000.0
1150,4630,48211,Hitzarmena: GGKEen koordinakundea,20000.0,20000.0,20000.0
1150,4630,48212,Hitzarmena: AFINIS - oporrak bakean,16000.0,16000.0,16000.0
1150,4630,48213,Hitzarmena: bidezko merkataritza,19000.0,18000.0,18000.0
1150,4630,48214,Euskal Fondoaren kuota,11237.4,11237.4,11237.4
1165,3220,47113,Hitzarmena: Merkataritza Agenteen Elkargoa,12000.0,12000.0,12000.0
1165,3220,48171,Hitzarmena: Secretariado Gitano fundazioa,48450.0,48450.0,48450.0
1165,3220,62299,Enplegu eta prestakuntza instalazioak,20000.0,20000.0,19017.69
1165,3220,62303,Prestakuntza programetarako makinak erostea,10000.0,10000.0,8132.41
1165,3220,62501,Enplegu eta prestakuntza instalazioetako altzariak,5000.0,5000.0,4984.03
1165,3220,62600,Enplegu eta prestakuntza instalazioetarako informatika ekipoak erostea,10000.0,10000.0,9871.42
1511,4447,48196,Hitzarmena: GAIA fundazioa,10000.0,10000.0,10000.0
1511,4447,60705,Kutsaduraren kontrako neurriak,1.0,1.0,2999.0
1511,4447,62901,Tresneria erostea,5000.0,5000.0,4492.98
1512,4447,48197,ENERAGEN,300.0,300.0,0.0
1512,4447,60917,"Uraren, airearen eta lurraren kalitatea kontrolatzea",20000.0,20000.0,6475.36
1512,4447,60920,Proiektu europarrak,25000.0,25000.0,0.0
1512,4447,64405,Klima-aldaketaren kontra borrokatzeko planeko ekintzak,60000.0,60000.0,0.0
1513,4300,60307,Gardelegiko zabortegia handitzea,1000000.0,1000000.0,0.0
1513,4420,60706,Hondakinen plana,50000.0,50000.0,0.0
1513,4420,60710,Edukiontziak erostea,650000.0,650000.0,514522.39
1513,4442,60305,Gardelegiko zabortegiko instalazioak,36000.0,36000.0,0.0
1513,4442,62916,Zabortegiaren ingurumen kalitatea,20000.0,20000.0,0.0
151701,4110,62311,Inbentarioan jasotzeko materiala,1000.0,1000.0,950.62
151701,4111,48194,Hitzarmena: SOS Vitoria Animaliak Babesteko Elkartea,12000.0,15000.0,15000.0
151701,4113,62279,Laborategi berria,1.0,1.0,0.0
152002,4431,60105,Hobiak eta panteoiak egitea,40000.0,40000.0,0.0
152005,4300,60009,Desjabetzea hegoaldeko ibaietan,150000.0,150000.0,0.0
152005,4300,60115,Kaleko argiteria hobetzea,100000.0,100000.0,0.0
152005,5110,60102,Oztopo arkitektonikoak,75000.0,75000.0,0.0
152005,5111,60137,"Mugikortasun inbertsioak, ekipamenduak",170000.0,170000.0,0.0
152005,5111,60138,Lursail publikoak egokitzea,50000.0,50000.0,0.0
152005,5111,60171,Bizikletak aparkatzekoak,20000.0,20000.0,0.0
152005,5111,64304,"Ordainsariak, azterlanak eta proiektuak",30000.0,30000.0,30000.0
152007,4350,60311,Berdeguneak birmoldatzea,100000.0,100000.0,0.0
152007,4350,64304,"Ordainsariak, azterlanak eta proiektuak (hiri paisaia)",25000.0,25000.0,0.0
152007,4350,69900,Landareak erostea,65000.0,65000.0,62684.93
152007,4444,60182,Zuhaitz proiektua,250000.0,254500.0,151302.1
152008,5331,60700,Nekazaritza Eremuko paisaia,80000.0,89674.0,48550.05
152008,5332,48112,Diru-laguntzak: Kontzejuen elkartea,83000.0,83000.0,83000.0
152008,5332,78919,Diru-laguntzak: gizarte zentroak,40000.0,40000.0,38678.73
1610,1200,62204,Zentro eta lokaletako inbertsioak,250000.0,250000.0,222592.47
1610,1200,62205,Ikastetxeetako obrak.,700000.0,700000.0,395638.85
1610,1200,62242,Udalaren haur eskoletako eta haurrekoletako inbertsioak,300000.0,300000.0,186541.71
1610,1200,62303,Makinak erostea,5000.0,5000.0,4161.18
1610,1200,64304,"Ordainsariak, azterlanak eta proiektuak",10000.0,10000.0,13340.47
181701,3211,48026,Laguntza: udalaren haur eskoletako prezio publikoa,576000.0,560409.3,426958.16
181701,3211,62501,Haur eskoletako altzariak,13000.0,13000.0,12016.77
181701,3211,62505,Bestelako tresnak,6240.0,6240.0,6722.88
181702,3213,48108,Diru-laguntzak: programetarako garraioa,10000.0,10000.0,12996.87
181702,3213,48116,Hitzarmena: haur minusbaliatuak musika bidez integr.,13700.0,0.0,0.0
181702,3213,48136,Hitzarmena: Jazzargia “Ondas de Jazz”,30000.0,30000.0,25500.0
181703,3210,40100,UNEDi,150000.0,150000.0,150000.0
181703,3210,42105,Lanbide Heziketako partzuergoa,375000.0,479290.7,479290.7
181703,3210,48105,Arte eta Lanbide Eskola,332000.0,332000.0,332000.0
181703,3210,48175,Ezintasunak dituztenen elkarteen jarduerak,31200.0,31200.0,25832.71
181703,3212,41918,Hitzarmena EHUrekin - Hiri Hezitzaileak,26000.0,26000.0,23400.0
181703,3213,48007,Diru-laguntza: Guraso Elkarteen Federazioa,30000.0,30000.0,26999.8
181703,3213,48102,Diru-laguntzak: Helduen Hezkuntza Iraunkorra,26000.0,0.0,0.0
181703,3213,48114,diru-laguntza Fernando Buesa Fundazioa,45472.0,61472.0,61472.0
182002,4511,48958,Hitzarmena: Arabako Liburu Azoka,7020.0,7020.0,7020.0
182002,4511,48960,Hitzarmena: Liburu Zaharren Azoka,7020.0,7020.0,7020.0
1822,4531,62505,Bestelako tresnak,10000.0,10000.0,9750.93
1822,4622,48128,Hitzarmena: Arabako Gorren Zentroa,11693.0,11693.0,11693.0
1822,4622,48970,Hitzarmena: Eginaren Eginez elkartea,27000.0,27000.0,27000.0
182603,4521,48141,Hitzarmena: APDEMA,24970.0,24970.0,24970.0
182603,4521,48984,San Silvestre eta maratoi erdia,7390.25,7390.25,7390.25
182604,4524,62300,Inbentarioan jasotzeko materiala,30000.0,30000.0,29792.65
182604,4524,62305,Berariazko material teknikoa,60000.0,60000.0,59700.34
182604,4524,62308,Publizitate estatikoa,1.0,1.0,0.0
1165,3100,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,350686.49,579496.29
182603,4521,48926,Diru-laguntza: 5+11 fundazioa,0.0,224850.0,224850.0
152007,4350,22712,Hiriko zuhaitzen balioa nabarmentzea,0.0,12000.0,0.0
1111,3100,22711,Pobrezia mota berriak,0.0,12000.0,11979.0
182603,4521,22726,"Babesa, pilota-programari",0.0,90000.0,90000.0
0145,4444,22732,European Green Capital kontratuak,0.0,77440.0,77440.0
151702,4111,48195,Hitzarmena: Jaiki/Hazgarri fundazioa,0.0,43597.6,43597.0
151702,4111,48196,Hitzarmena Ikiriki elkartearekin,0.0,19623.0,19623.0
151702,4111,48199,Hitzarmena: HIESaren aurkako Batzordea,0.0,15442.29,15442.29
0821,3221,22744,Kalitate Plana,0.0,6534.0,6267.0
0210,1900,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,47931.18
0320,1900,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,48630.16
0810,1900,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,9780.2
1610,1900,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,45120.25
0810,1900,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,1058.54
1610,1900,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,7565.67
1165,3100,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,35292.45
1145,3134,48004,Hipoteka-betearazpenak eragindakoentzako laguntza-deialdia,0.0,300000.0,212663.56
152002,4361,60183,"Inbertsioak, Erdi Aroko hiriguneko argiterian",0.0,650000.0,0.0
152007,4444,60184,Olarizuko lorategi botanikoko proiektua,0.0,30000.0,0.0
015503,4511,48997,Hitzarmena: Gasteiz Teloneros Makina 13 -Iñaki Andoni Vadillo Velasco,0.0,8000.0,8000.0
015508,4510,22736,Iradier Arenako babes-kontratuak,0.0,0.0,47314.63
152007,4350,22699,Bestelako gastuak - Irrigestlife proiektua,0.0,0.0,1440.21
0171,1242,48996,Hitzarmena: Jimmy Jazz elkartea - Musika euskaraz,0.0,20000.0,20000.0
015507,4534,41924,Euskadiko Gazteria Kontseilua - Gazteen partaidetzaren sustapena,0.0,8500.0,8500.0
181703,3213,43301,"Ekarpena, TUVISAri - Ikasleen garraio-txartela",0.0,90000.0,0.0
015507,4536,48215,Hitzarmena: VI Azoka txiki solidaria - Serso San Viator Euskalherria elkartea,0.0,16000.0,16000.0
0821,3224,78103,Hitzarmena: Azoka plazako elkartea - Basaldea,0.0,90000.0,90000.0
0210,1900,22732,Zerbitzuak emateko kontratuak,0.0,11495.0,0.0
1150,4630,48216,Hitzarmena: RASD-ren lagunen elkartea - Amvisa,0.0,335000.0,335000.0
1150,4630,48217,Hitzarmena: Euskal Fondoa - Amvisa,0.0,185000.0,185000.0
1150,4630,48218,Hitzarmena: Ibagueko alkatetza - Amvisa,0.0,20000.0,20000.0
0171,1242,48997,Hitzarmena: Bai Euskarari ziurtagiria elkartea,0.0,21000.0,21000.0
0210,9210,43307,21. Zabalguneari: urrezko auzoak birgaitzea,0.0,1000000.0,703834.04
151702,4111,48198,Hitzarmena: drogen aurkako kirolarien elkartea ,0.0,3000.0,3000.0
0810,7211,11000,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,15980.1
