#Orgánico,Funcional,Económico,R,Denominación Aplicación,Tot Crédito inicial 2020,Tot Crédito Definitivo,Tot Obligado 
244001,3401,16000,,Seguridad social a cargo del ayuntamiento,178229.0,169030.34,73798.64
244001,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,9198.66,5052.02
244001,3411,22761,,Contrato arrendamiento pista hielo bakh,711738.25,711738.25,170402.38
244001,3421,22762,,Pista de hielo,15000.0,15000.0,0.0
244001,3421,22767,,Contratos atención instalaciones deportivas,1372232.6,1372232.6,366310.11
244001,3421,22796,,Contrato apertura complejos deportivos verano,880820.33,880820.33,0.0
244001,3421,62228,,Equipamientos complejos deportivos,60000.0,60000.0,0.0
244001,3421,62231,A,Obras vestuarios Aranbizkarra,0.0,458376.09,30353.7
244002,3401,12000,,Retribuciones básicas de funcionarios,18839.0,18839.0,10003.5
244002,3401,12100,,Retribuciones complementarias funcionarios,21048.0,21048.0,11748.88
244002,3401,14100,,Otro personal,3107.0,3107.0,0.0
244002,3401,16000,,Seguridad social a cargo del ayuntamiento,14745.0,13478.54,6819.35
244002,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,1266.46,621.18
244003,3401,12000,,Retribuciones básicas de funcionarios,135664.0,135664.0,53292.07
244003,3401,12100,,Retribuciones complementarias funcionarios,180703.0,180703.0,67588.3
244003,3401,14100,,Otro personal,135677.0,135677.0,75410.68
244003,3401,16000,,Seguridad social a cargo del ayuntamiento,138033.0,127296.69,57405.95
244003,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,10736.31,4740.52
244003,3411,22300,,Transporte,15000.0,15000.0,4486.68
244003,3411,22602,,Trofeos y distinciones deportivas,7000.0,7000.0,774.88
244003,3411,22606,,Colaboración entidades deportivas,45000.0,45000.0,363.0
244003,3411,22699,,Otros gastos diversos,61359.49,61359.49,8463.51
244003,3411,22706,,Programa actividades físicas,4172128.8,4172128.8,842918.36
244003,3411,22706,R,Programa actividades físicas,0.0,39243.39,0.0
244003,3411,22724,,Programa de Dinamización deportiva,25716.53,25716.53,0.0
244003,3411,22735,,Programas para jóvenes-rumbo al deporte,62500.0,62500.0,15735.92
244003,3411,22768,,Servicio de montajes especiales,25000.0,25000.0,0.0
244003,3411,48111,,Conv. federación pelota vasca,30000.0,30000.0,0.0
244003,3411,48115,,Convenio federación alavesa de bolos,5933.41,5933.41,0.0
244003,3411,48119,,Convenio ASPACE parálisis cerebral,25079.46,25079.46,15629.39
244003,3411,48122,,Convenio ARASKI,107500.0,107500.0,0.0
244003,3411,48133,,Convenio con Zuzenak,137700.0,137700.0,62801.36
244003,3411,48141,,Convenio APDEMA,25254.51,25254.51,0.0
244003,3411,48142,,Convenio autismo araba,14730.85,14730.85,9121.35
244003,3411,48928,,Subvención fundación 5+11 baloncesto,142700.0,142700.0,114160.0
244003,3411,48935,,Convocatoria general de subvenciones,385000.0,385000.0,0.0
244003,3411,48935,R,Convocatoria general de subvenciones,0.0,7726.65,6133.29
244003,3411,48938,,Convenio Zuzenak- baloncesto en silla de ruedas,25000.0,25000.0,20000.0
244004,2381,22669,,Perspectiva de genero en el deporte,15000.0,15000.0,0.0
244004,3401,12000,,Retribuciones básicas de funcionarios,150990.0,150990.0,61024.41
244004,3401,12100,,Retribuciones complementarias funcionarios,185092.0,185092.0,78355.31
244004,3401,13000,,Retribuciones personal laboral fijo,42085.0,42085.0,21431.97
244004,3401,16000,,Seguridad social a cargo del ayuntamiento,109566.0,102422.41,47041.42
244004,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,7143.59,2179.72
244004,3421,21200,,Mantenimiento maquinaria e instalaciones,52000.0,52000.0,2650.73
244004,3421,22115,,Material técnico especifico,30000.0,30000.0,159.7
244004,3421,22659,,Foro deporte,6000.0,6000.0,0.0
244004,3421,22672,,Elaboración guía de eventos,10000.0,10000.0,0.0
244004,3421,22673,,Promoción grandes eventos ciudad,111500.0,111500.0,0.0
244004,3421,22674,,Promoción deporte autóctono,25000.0,25000.0,0.0
244004,3421,62300,,Material inventariable deporte,30000.0,30000.0,0.0
244004,3421,62305,,Material técnico especifico,105000.0,105000.0,0.0
9005,9122,10000,,Retribuciones básicas corporativos,1751180.0,1751180.0,881281.3
9005,9122,16000,,Seguridad social a cargo del ayuntamiento,820662.0,819111.15,202402.46
9005,9122,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,1550.85,760.69
9005,9122,22633,,Asignaciones reglamento orgánico,638118.0,638118.0,303750.0
9015,2111,16103,,Pensiones a cargo del ayuntamiento,154000.0,154000.0,47439.82
9015,9122,16109,,Complemento pensiones mutua foral de Alava,4000.0,4000.0,0.0
