#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2021eko Hasierako kreditua,2021eko Behin-betiko kreditua,Behartua
231204,3321,22649,,Udalaren liburutegi sarearen programa,12000.0,12000.0,16504.36
231204,3321,22749,,Liburutegi sareko kontratuak,1750000.0,1750000.0,1217754.78
231204,3321,62800,,Liburutegi sarerako argitalpenak eta liburuak erostea,90000.0,163000.0,70447.27
231204,3341,12000,,Funtzionarioen oinarrizko ordainsariak,227658.0,227658.0,148241.57
231204,3341,12100,,Funtzionarioen ordainsari osagarriak,231340.0,231340.0,179510.53
231204,3341,14100,,Bestelako langileak,180798.0,180798.0,101573.93
231204,3341,16000,,"Gizarte Segurantza, enpresaren kontura",192417.0,192417.0,143874.8
231204,3341,16500,,"Elkarkidetzako kuotak, Udalaren kontura",12880.0,12880.0,9308.66
231204,3341,22607,,Gizarte-etxeetako kanpainen zabalkundea,7000.0,7000.0,1647.7
231204,3341,22636,,Gizarte-etxeetako kultura-ikastaroak,376000.0,376000.0,191098.36
231204,3341,22647,,Gizarte-etxeetako kanpainak,30000.0,30000.0,162.81
231204,3341,48958,,Hitzarmena: Arabako liburu-saltzaileen elkartea,15000.0,15000.0,12000.0
231205,3332,12000,,Funtzionarioen oinarrizko ordainsariak,68099.0,68099.0,50782.74
231205,3332,12100,,Funtzionarioen ordainsari osagarriak,85091.0,85091.0,70612.24
231205,3332,14100,,Bestelako langileak,3136.0,3136.0,0.0
231205,3332,16000,,"Gizarte Segurantza, enpresaren kontura",45639.0,45639.0,35343.63
231205,3332,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2522.0,2522.0,1774.8
231205,3332,22622,,Montehermoso Kulturuneko programak,90000.0,90000.0,40760.42
231205,3332,22751,,Montehermosoko zerbitzu-kontratuak,120000.0,120000.0,73971.69
231205,3332,22753,,Montehermosoko kultur programazioa - Euskararen etxea,258000.0,258000.0,149699.16
231205,3332,62602,,Mediatekarako multimedia funtsak,18500.0,1800.0,114.17
231205,3332,62901,,"Ekipoak erostea, Antzoki Sarea",1800.0,18500.0,2658.95
231210,3392,12000,,Funtzionarioen oinarrizko ordainsariak,523700.0,523700.0,339777.04
231210,3392,12100,,Funtzionarioen ordainsari osagarriak,623250.0,623250.0,485489.88
231210,3392,14100,,Bestelako langileak,131832.0,131832.0,119954.24
231210,3392,16000,,"Gizarte Segurantza, enpresaren kontura",346641.0,346641.0,301398.57
231210,3392,16500,,"Elkarkidetzako kuotak, Udalaren kontura",19697.0,19697.0,14501.0
231210,3392,21207,,Musika Bandako ekipoak konpontzea eta mantentzea,13000.0,13000.0,12696.97
231210,3392,22692,,Musika Banda - kolaborazioak,13000.0,13000.0,5830.0
231210,3392,22699,,Musika Bandaren programazio gastuak,34000.0,34000.0,19764.54
231210,3392,22732,,Zerbitzuak emateko kontratuak,12000.0,12000.0,15401.72
231210,3392,62800,,Udal Artxiborako argitalpenak eta liburuak erostea,5293.0,5293.0,4025.12
231210,3392,62903,,Musika bandarako ekipamendua,11000.0,11000.0,7029.54
231220,3342,12000,,Funtzionarioen oinarrizko ordainsariak,231080.0,231080.0,144889.3
231220,3342,12100,,Funtzionarioen ordainsari osagarriak,276659.0,276659.0,199856.9
231220,3342,14100,,Bestelako langileak,36413.0,36413.0,48835.82
231220,3342,16000,,"Gizarte Segurantza, enpresaren kontura",161348.0,161348.0,127648.44
231220,3342,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5399.0,5399.0,4864.28
231220,3342,22603,,Antzoki Sarearen publizitate berezia,6000.0,6000.0,1877.13
231220,3342,22627,,Antzoki Sareko ikuskizun eta jaialdiak,430000.0,430000.0,205012.73
231220,3342,22628,,"Ikuskizunak, biran",370000.0,370000.0,236467.0
231220,3342,22648,,"Koprodukzio eszenikoa, sortzaile lokalak",40000.0,40000.0,23845.0
231220,3342,22732,,Zerbitzuak emateko kontratuak ,230000.0,230000.0,180355.24
231220,3342,48981,,Hitzarmena Teatro Paraisorekin,45000.0,45000.0,36000.0
231220,3342,48981,R,Hitzarmena Teatro Paraisorekin,0.0,9000.0,9000.0
231220,3342,48989,,Hitzarmena Ortzairekin,20000.0,20000.0,16000.0
231220,3342,48989,R,Hitzarmena Ortzairekin,0.0,4000.0,4000.0
231220,3342,48990,,Hitzarmena Baratza Aretoarekin,20000.0,20000.0,16000.0
231220,3342,48990,R,Hitzarmena Baratza Aretoarekin,0.0,4000.0,4000.0
231220,3342,62901,,Kultur ekintzarako ekipoak erostea,15000.0,15000.0,6406.55
2319,3232,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,1854.03
231901,3201,12000,,Funtzionarioen oinarrizko ordainsariak,1511708.0,1511708.0,1031623.56
231901,3201,12100,,Funtzionarioen ordainsari osagarriak,1622231.0,1622231.0,1244542.74
231901,3201,14100,,Bestelako langileak,344417.0,344417.0,286865.96
231901,3201,16000,,"Gizarte Segurantza, enpresaren kontura",1105112.0,1105112.0,859484.92
231901,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",48424.0,48424.0,34012.76
231901,3231,22100,,Patioak birnaturalizatzea programa,15000.0,15000.0,0.0
231901,3231,22106,,Elikagaiak,82000.0,82000.0,35184.57
231901,3231,22115,,Berariazko material teknikoa,12000.0,12000.0,5912.96
231901,3231,22199,,Bestelako hainbat hornikuntza eta gastu - hezkuntza,8000.0,8000.0,2036.32
231901,3231,22786,,Haur eskoletako bazkari-zerbitzua,51000.0,51000.0,28926.91
231901,3231,62501,,Haur eskoletako altzariak,7400.0,7400.0,1597.94
231901,3231,62505,,Haur eskoletako  bestelako tresnak,0.0,7400.0,2398.03
231901,3232,22659,,Hezkuntza programak,240000.0,240000.0,166686.77
231901,3232,22787,,Udaleko Eskola Kontseilua,1000.0,1000.0,760.49
231901,3261,22300,,Hezkuntzako garraioa,100.0,100.0,130.05
231902,3201,12000,,Funtzionarioen oinarrizko ordainsariak,179128.0,179128.0,132623.78
231902,3201,12100,,Funtzionarioen ordainsari osagarriak,197282.0,197282.0,156631.65
231902,3201,14100,,Bestelako langileak,20588.0,20588.0,35058.92
231902,3201,16000,,"Gizarte Segurantza, enpresaren kontura",105773.0,105773.0,95866.14
231902,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7607.0,7607.0,6233.62
231902,3201,20200,,Makineria eta instalazioak alokatzea - hezkuntza,50.0,50.0,0.0
231902,3201,22115,,Berariazko material teknikoa,3000.0,3000.0,905.5
231902,3201,22603,,Haur-eskolen kanpainaren eta udako programaren zabalkundea,3000.0,3000.0,0.0
231902,3232,22606,,Hiri Hezitzaileen Espainiako Sarea (RECE) koordinatzea,0.0,0.0,0.0
231902,3232,22624,,Hezkuntza-konpentsazioaren arloko programa,80000.0,78500.0,16003.46
231902,3232,22695,,Guraso Elkarteen dinamizazioa,60000.0,60000.0,10773.68
231902,3232,22780,,Opor-programa hezkuntza,70000.0,70000.0,59713.5
231902,3261,48004,,Hezkuntza konpentsazioa,150000.0,150000.0,108951.0
231902,3261,48108,,Dirulaguntzak: Hezkuntza programetarako garraioa,10000.0,10000.0,1742.77
231902,3261,48136,,Hitzarmena: Jazzargia “Ondas de Jazz”,30000.0,30000.0,0.0
231903,3201,16000,,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,850.32
231903,3261,22302,,Iruña Okako epaiak,3500.0,3500.0,0.0
231903,3261,22718,,EHUrekin proiektuak - hiri hezitzaileak,0.0,20000.0,11382.88
231903,3261,48010,,Dirulaguntza: guraso elkarteen opor programa eta eskolaz kanpokoak,189000.0,189000.0,119999.99
231903,3261,48011,,Hitzarmena: Denon Eskola,30000.0,30000.0,0.0
231903,3261,48012,,Hitzarmena: Fapacne federazioa,5862.0,5862.0,0.0
231903,3261,48175,,Ezintasunak dituztenen elkarteen jarduerak,20000.0,20000.0,11540.33
231903,3271,48114,,Dirulaguntza: Fernando Buesa Fundazioa,45000.0,45000.0,45000.0
231903,3291,41918,,Hitzarmena EHUrekin - hiri hezitzaileak,20000.0,0.0,0.0
231903,3291,41919,,"Hitzarmena EHUREKIN - udako ikastaroa, hezkuntza",5000.0,0.0,0.0
231903,3291,47134,,Hitzarmena: Udaberria,7500.0,7500.0,0.0
231903,3291,48172,,Hitzarmena: Santa Maria Katedrala fundazioa,11000.0,11000.0,0.0
231903,3293,22719,,"Udako ikastaroak, EHU",0.0,5000.0,0.0
231903,3293,40100,,UNEDi,100000.0,100000.0,50000.0
231903,3293,41902,,Hitzarmena EHUrekin - Nazioarteko Zuzenbideko ikastaroak,20000.0,21500.0,17200.0
231903,3293,42105,,Lanbide Heziketako partzuergoa,115000.0,124573.46,124573.46
231903,3293,48105,,Arte eta Lanbide Eskola,414000.0,414000.0,414000.0
2410,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,80266.0,80266.0,57420.03
2410,3301,16000,,"Gizarte Segurantza, enpresaren kontura",12740.0,12740.0,9414.09
2410,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1544.0,1544.0,1086.7
2420,3301,12000,,Funtzionarioen oinarrizko ordainsariak,164045.0,164045.0,106283.24
2420,3301,12100,,Funtzionarioen ordainsari osagarriak,204608.0,204608.0,146959.36
2420,3301,13000,,Lan-kontratudun langile finkoen ordainsariak,51869.0,51869.0,24958.06
2420,3301,14100,,Bestelako langileak,93455.0,93455.0,98204.71
2420,3301,16000,,"Gizarte Segurantza, enpresaren kontura",146511.0,146511.0,114180.04
2420,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10268.0,10268.0,7798.1
243001,3111,12000,,Funtzionarioen oinarrizko ordainsariak,200337.0,200337.0,137009.92
243001,3111,12100,,Funtzionarioen ordainsari osagarriak,288999.0,288999.0,213852.22
243001,3111,14100,,Bestelako langileak,142090.0,142090.0,113325.0
243001,3111,16000,,"Gizarte Segurantza, enpresaren kontura",184042.0,184042.0,142011.82
243001,3111,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10145.0,10145.0,7747.8
243001,3112,22107,,Animalientzako elikagaiak,18150.0,18150.0,7276.79
243001,3112,22108,,Animalientzako botikak hornitzea,16282.24,16282.24,8184.41
243001,3112,22112,,Animalien osasunerako materialak,8000.0,8000.0,1478.62
243001,3112,22113,,Elikagaien higienerako materialak,3000.0,3000.0,900.0
243001,3112,22145,,"Gastu sanitarioa, Koronabirusagatik",1000.0,1000.0,228.69
243001,3112,22687,,Apustu-etxeei buruzko kanpaina,25000.0,25000.0,0.0
243001,3112,22699,,Bestelako hainbat gastu,10000.0,10000.0,12521.02
243001,3112,22718,,Animalien osasunerako programak,43000.0,43000.0,3803.5
243001,3112,22719,,Elikagaien higienerako programa,20000.0,20000.0,0.0
243001,3112,22720,,"Desinfekzio, intsektu-hiltze eta arratoi-hiltze parkearen programak",106039.2,106039.2,70692.8
243001,3112,22722,,Animalientzako sorospen-programa,17000.0,17000.0,11087.99
243001,3112,22766,,"Desinfekzioa, intsektu-hiltzea eta arratoi-hiltzeaa, betearazte subsidiarioak",4000.0,4000.0,1188.83
243001,3112,48194,,Hitzarmena: SOS Vitoria Animaliak Babesteko Elkartea,15300.0,15300.0,0.0
243001,3112,48194,R,Hitzarmena: SOS Vitoria Animaliak Babesteko Elkartea,0.0,3825.0,0.0
243001,3112,48196,,"GADENekiko hitzarmena, katu-koloniak",30000.0,30000.0,22500.0
243001,3112,48196,R,"GADENekiko hitzarmena, katu-koloniak",0.0,7500.0,7500.0
243001,3112,62311,,Inbentarioan jasotzeko materiala,67226.0,67226.0,9388.24
243001,3112,62311,R,Inbentarioan jasotzeko materiala,0.0,12908.44,12908.44
243002,2315,48021,,Ume Onkohematologikoen Gurasoen Elkartea,5711.18,5711.18,4283.39
243002,2315,48025,,Hitzarmena: ACABE elkartea - Anorexia eta bulimia,16779.0,16779.0,12584.25
243002,2315,48025,R,Hitzarmena: ACABE elkartea - Anorexia eta bulimia,0.0,4194.75,4194.75
243002,2315,48027,,"Hitzarmena: Asajer elkartea, bideojokoak",29886.0,29886.0,0.0
243002,2315,48027,R,"Hitzarmena: Asajer elkartea, bideojokoak",0.0,7471.5,7471.5
243002,2315,48029,,Hitzarmena ADELA elkartearekin,5763.0,5763.0,4322.25
243002,2315,48029,R,Hitzarmena ADELA elkartearekin,0.0,1440.75,1440.75
243002,2315,48030,,"Hitzarmena: ASAJER elkartea - 1., 2. eta 3. ludopatien prebentzioa",20604.0,20604.0,0.0
243002,2315,48030,R,"Hitzarmena: ASAJER elkartea - 1., 2. eta 3. ludopatien prebentzioa",0.0,5174.0,5174.0
243002,2315,48031,,Hitzarmena ARENE elkartearekin (neuromuskularrak),27968.4,27968.4,20976.3
243002,2315,48031,R,Hitzarmena ARENE elkartearekin (neuromuskularrak),0.0,6992.1,6992.1
243002,2315,48032,,Hitzarmena: ASAFES elkartea,24480.0,24480.0,18360.0
243002,2315,48032,R,Hitzarmena: ASAFES elkartea,0.0,6120.0,5346.46
243002,2315,48033,,Hitzarmena: AFA,32629.8,32629.8,24472.35
243002,2315,48033,R,Hitzarmena: AFA,0.0,8157.45,8157.45
243002,2315,48040,,Hitzarmena: minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),14167.8,14167.8,10625.85
243002,2315,48040,R,Hitzarmena: minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),0.0,3541.95,3541.95
243002,2315,48041,,"Hitzarmena: ADELPRISE elkartea (arreta, hedapena, argibideak)",8384.4,8384.4,6288.3
243002,2315,48041,R,"Hitzarmena: ADELPRISE elkartea (arreta, hedapena, argibideak)",0.0,2096.1,2096.1
243002,2315,48059,,Hitzarmena: ASAFIMA elkartea,24235.2,24235.2,18176.4
243002,2315,48059,R,Hitzarmena: ASAFIMA elkartea,0.0,6058.8,6058.8
243002,2315,48100,,Hitzarmena: ONCE,8598.6,8598.6,6448.95
243002,2315,48100,R,Hitzarmena: ONCE,0.0,2149.65,2149.65
243002,2315,48119,,Hitzarmena: ASPACE - Garun paralisia,11454.6,11454.6,8590.95
243002,2315,48119,R,Hitzarmena: ASPACE - Garun paralisia,0.0,2863.65,2863.65
243002,2315,48130,,Hitzarmena: Arantza Bifidoa Elkartea,3825.0,3825.0,2868.75
243002,2315,48130,R,Hitzarmena: Arantza Bifidoa Elkartea,0.0,956.25,956.25
243002,2315,48131,,Hitzarmena: Anadahi (hiperaktiboak),3825.0,3825.0,2868.75
243002,2315,48131,R,Hitzarmena: Anadahi (hiperaktiboak),0.0,956.25,956.25
243002,2315,48143,,Hitzarmena: Arabako Epilepsia Elkartea,4110.6,4110.6,3082.95
243002,2315,48143,R,Hitzarmena: Arabako Epilepsia Elkartea,0.0,1027.65,1027.65
243002,2315,48149,,Hitzarmena: Adeles lupus,3825.0,3825.0,2868.75
243002,2315,48149,R,Hitzarmena: Adeles lupus,0.0,956.25,956.25
243002,2315,48158,,Hitzarmena: Down Araba-Isabel Orbe elkartea,10200.0,10200.0,7650.0
243002,2315,48158,R,Hitzarmena: Down Araba-Isabel Orbe elkartea,0.0,2550.0,2550.0
243002,2315,48188,,Hitzarmena: Gurutze Gorria (lehen laguntzak),9945.0,9945.0,7458.75
243002,2315,48188,R,Hitzarmena: Gurutze Gorria (lehen laguntzak),0.0,2486.25,2486.25
243002,2315,48189,,Hitzarmena: ASAMMA elkartea,2856.0,2856.0,2142.0
243002,2315,48189,R,Hitzarmena: ASAMMA elkartea,0.0,714.0,714.0
243002,2315,48190,,Hitzarmena: ATECE elkartea - Garuneko gaitza,11515.8,11515.8,8636.85
243002,2315,48190,R,Hitzarmena: ATECE elkartea - Garuneko gaitza,0.0,2878.95,2878.95
243002,2315,48191,,Hitzarmena: Arabako Diabetikoen Elkartea,9690.0,9690.0,7267.5
243002,2315,48191,R,Hitzarmena: Arabako Diabetikoen Elkartea,0.0,2422.5,2422.5
243002,2315,48192,,Hitzarmena: Arabako Zeliakoen Elkartea,8568.0,8568.0,6426.0
243002,2315,48192,R,Hitzarmena: Arabako Zeliakoen Elkartea,0.0,2142.0,2142.0
243002,2315,48193,,Hitzarmena: Esklerosi Anizkoitzaren Elkartea,5589.6,5589.6,4192.2
243002,2315,48193,R,Hitzarmena: Esklerosi Anizkoitzaren Elkartea,0.0,1397.4,1396.8
243002,2315,48195,,Hitzarmena: Corazón sin fronteras elkartea,7242.0,7242.0,0.0
243002,2315,48195,R,Hitzarmena: Corazón sin fronteras elkartea,0.0,1810.5,0.0
243002,2315,48197,,Hitzarmena: Jaiki/Hazgarri fundazioa,48038.94,48038.94,36029.21
243002,2315,48197,R,Hitzarmena: Jaiki/Hazgarri fundazioa,0.0,12009.73,12009.73
243002,2315,48198,,"Hitzarmena: Slow Food Araba elkartea, elikadura osasungarria",25734.6,0.0,0.0
243002,2315,48198,R,"Hitzarmena: Slow Food Araba elkartea, elikadura osasungarria",0.0,3000.0,3000.0
243002,2315,48199,,"Hitzarmena: HIESaren aurkako batzordea, Gaien artean programa",23379.46,23379.46,17534.6
243002,2315,48199,R,"Hitzarmena: HIESaren aurkako batzordea, Gaien artean programa",0.0,5844.86,5075.31
243002,2315,48932,,Hitzarmena: APDEMA,11454.6,11454.6,8590.95
243002,2315,48932,R,Hitzarmena: APDEMA,0.0,2863.65,2863.65
243002,2315,48957,,Hitzarmena: AGLE,11189.4,11189.4,8392.05
243002,2315,48957,R,Hitzarmena: AGLE,0.0,2797.35,2797.35
243002,2315,48972,,"HIESaren aurkako batzordea, prebentzio-programa",23460.0,23460.0,17595.0
243002,2315,48972,R,"HIESaren aurkako batzordea, prebentzio-programa",0.0,5865.0,5865.0
243002,3111,12000,,Funtzionarioen oinarrizko ordainsariak,93411.0,93411.0,60910.47
243002,3111,12100,,Funtzionarioen ordainsari osagarriak,99582.0,99582.0,72216.38
243002,3111,14100,,Bestelako langileak,0.0,0.0,9025.88
243002,3111,16000,,"Gizarte Segurantza, enpresaren kontura",50925.0,50925.0,40945.9
243002,3111,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3783.0,3783.0,2662.2
243002,3111,21210,,Desfibriladoreak mantentzea,18288.48,18288.48,0.0
243002,3111,22199,,Droga-mendekotasunen prebentziorako materialak,4599.76,4599.76,2819.61
243002,3111,22702,,Hiri Osasungarriak osasun-plana,21700.0,21700.0,5053.9
243002,3111,22702,R,Hiri Osasungarriak osasun-plana,0.0,15000.0,0.0
243002,3111,22708,,"Arbitraje-batzarra, kontsumoaren inguruko informazioa",7000.0,7000.0,2232.17
243002,3111,22717,,Osasuna sustatzeko zerbitzuak ematea,137917.28,137917.28,37950.52
243002,3111,22718,,Droga-mendekotasunen prebentziorako programa,120611.6,120611.6,38887.5
243002,3111,22721,,Droga-mendekotasunen gizarteratze programa,98375.94,98375.94,73781.96
243002,3111,22721,R,Droga-mendekotasunen gizarteratze programa,0.0,24593.98,24593.98
243003,3112,12000,,Funtzionarioen oinarrizko ordainsariak,230969.0,230969.0,155444.65
243003,3112,12100,,Funtzionarioen ordainsari osagarriak,327104.0,327104.0,239013.14
243003,3112,14100,,Bestelako langileak,122906.0,122906.0,103495.68
243003,3112,16000,,"Gizarte Segurantza, enpresaren kontura",191232.0,191232.0,142848.79
243003,3112,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5759.0,5759.0,4487.7
243003,3113,21200,,Mantenimiento maquinaria e instalaciones,24000.0,24000.0,12139.96
243003,3113,22115,,Material técnico especifico,84500.0,84500.0,76064.3
243003,3113,22716,,Contratación auditorías de calidad,41743.0,41743.0,7597.04
243004,3113,12000,,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,15399.03
243004,3113,12100,,Funtzionarioen ordainsari osagarriak,0.0,0.0,21846.42
243004,3113,14100,,Bestelako langileak,47142.0,47142.0,0.0
243004,3113,16000,,"Gizarte Segurantza, enpresaren kontura",13405.0,13405.0,8263.48
243004,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1544.0,1544.0,869.36
2440,3421,22684,,Koronabirusagatik bertan behera utzitako kontratuen kalteordainak,0.0,0.0,147445.29
244001,3401,12000,,Funtzionarioen oinarrizko ordainsariak,209734.0,209734.0,121031.01
244001,3401,12100,,Funtzionarioen ordainsari osagarriak,297940.0,297940.0,218812.56
244001,3401,14100,,Bestelako langileak,114680.0,114680.0,30726.35
244001,3401,16000,,"Gizarte Segurantza, enpresaren kontura",173972.0,173972.0,106869.29
244001,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10620.0,10620.0,7460.75
244001,3411,22761,,Contrato arrendamiento pista hielo bakh,785000.0,785000.0,404704.74
244001,3411,22761,R,Contrato arrendamiento pista hielo bakh,0.0,170804.76,170402.38
244001,3421,22762,,Pista de hielo,10000.0,10000.0,0.0
244001,3421,22767,,Contratos atención instalaciones deportivas,1138465.35,1138465.35,638987.25
244001,3421,22767,R,Contratos atención instalaciones deportivas,0.0,16341.31,0.0
244001,3421,22796,,Contrato apertura complejos deportivos verano,880820.33,880820.33,657370.66
244001,3421,62228,,Equipamientos complejos deportivos,54000.0,54000.0,5197.71
244001,3421,62231,,Obras vestuarios Aranbizkarra,0.0,72000.0,0.0
244001,3421,62231,A,Obras vestuarios Aranbizkarra,0.0,490629.61,0.0
244002,3401,12000,,Funtzionarioen oinarrizko ordainsariak,20358.0,20358.0,0.0
244002,3401,12100,,Funtzionarioen ordainsari osagarriak,23549.0,23549.0,0.0
244002,3401,14100,,Bestelako langileak,0.0,0.0,3914.39
244002,3401,16000,,"Gizarte Segurantza, enpresaren kontura",13843.0,13843.0,1505.41
244002,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1261.0,1261.0,0.0
244003,3401,12000,,Funtzionarioen oinarrizko ordainsariak,114314.0,114314.0,133027.75
244003,3401,12100,,Funtzionarioen ordainsari osagarriak,131853.0,131853.0,174351.44
244003,3401,14100,,Bestelako langileak,156108.0,156108.0,141574.92
244003,3401,16000,,"Gizarte Segurantza, enpresaren kontura",114674.0,114674.0,137505.9
244003,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9459.0,9459.0,7881.54
244003,3411,22300,,Transporte,14374.8,14374.8,6795.36
244003,3411,22300,R,Transporte,0.0,3789.72,3267.0
244003,3411,22602,,Trofeos y distinciones deportivas,4000.0,4000.0,150.0
244003,3411,22606,,Colaboración entidades deportivas,38250.0,38250.0,4356.0
244003,3411,22699,,Bestelako hainbat gastu,52155.57,52155.57,21172.65
244003,3411,22706,,Programa actividades físicas,1573406.51,2048406.51,2017516.5
244003,3411,22724,,Programa paseos en la naturaleza,30972.9,30972.9,5821.94
244003,3411,22735,,Programas para jóvenes-rumbo al deporte,50000.0,50000.0,20623.13
244003,3411,22768,,Servicio de montajes especiales,0.0,13500.0,1237.65
244003,3411,48111,,Conv. Federación pelota vasca,25500.0,25500.0,10800.0
244003,3411,48115,,Convenio Federación alavesa de bolos,5043.4,5043.4,0.0
244003,3411,48119,,Convenio ASPACE parálisis cerebral,25079.46,25079.46,13376.38
244003,3411,48122,,Convenio ARASKI,91375.0,91375.0,0.0
244003,3411,48133,,Convenio con Zuzenak,137700.0,137700.0,76527.52
244003,3411,48141,,Convenio APDEMA,25254.51,25254.51,13469.8
244003,3411,48142,,Convenio autismo Araba,14730.85,14730.85,7856.42
244003,3411,48928,,Subvención Fundación 5+11 baloncesto,121295.0,121295.0,86690.25
244003,3411,48935,,Convocatoria general de subvenciones,346500.0,346500.0,0.0
244003,3411,48935,R,Convocatoria general de subvenciones,0.0,139223.35,115640.17
244003,3411,48938,,Convenio Zuzenak- baloncesto en silla de ruedas,21250.0,21250.0,15187.5
244004,2381,22669,,Perspectiva de género en el deporte,15000.0,15000.0,0.0
244004,2381,22699,,Bestelako hainbat gastu,0.0,0.0,0.0
244004,3401,12000,,Funtzionarioen oinarrizko ordainsariak,118482.0,118482.0,61308.4
244004,3401,12100,,Funtzionarioen ordainsari osagarriak,141561.0,141561.0,94572.68
244004,3401,13000,,Retribuciones personal laboral fijo,45685.0,45685.0,2265.56
244004,3401,14100,,Bestelako langileak,2336.0,2336.0,15144.75
244004,3401,16000,,"Gizarte Segurantza, enpresaren kontura",90373.0,90373.0,44004.04
244004,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3991.0,3991.0,2620.53
244004,3411,22768,,Servicio de montajes especiales,13500.0,0.0,0.0
244004,3421,21200,,Mantenimiento maquinaria e instalaciones,12100.0,12100.0,5710.8
244004,3421,22115,,Material técnico especifico,26500.0,26500.0,6199.2
244004,3421,22115,R,Material técnico especifico,0.0,36901.0,36901.0
244004,3421,22659,,Foro deporte,6000.0,6000.0,0.0
244004,3421,22672,,Elaboración guía de eventos,10000.0,10000.0,0.0
244004,3421,22673,,Promoción grandes eventos ciudad,94775.0,94775.0,46300.0
244004,3421,22674,,Promoción deporte autóctono,21250.0,21250.0,0.0
244004,3421,22686,,Servicios deportivos,1573822.91,1473822.91,0.0
244004,3421,62300,,Material inventariable deporte,27000.0,27000.0,0.0
244004,3421,62305,,Material técnico específico,95000.0,95000.0,4815.8
244004,3421,62305,R,Material técnico específico,0.0,33092.24,32901.26
9005,9122,10000,,Retribuciones básicas corporativos,1763032.0,1763032.0,1266074.02
9005,9122,16000,,"Gizarte Segurantza, enpresaren kontura",409808.0,409808.0,302900.38
9005,9122,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1544.0,1544.0,1086.7
9005,9122,22633,,Asignaciones reglamento orgánico,638118.0,638118.0,405000.0
9015,2111,16103,,Pensiones a cargo del ayuntamiento,98000.0,98000.0,58773.02
#,,,,,388021860.52,446014065.87,267821984.08
