#Orgánico,Funcional,Económico,Denominación aplicación,Crédito Inicial,Crédito Definitivo,Obligado
181702,3213,48108,Suvencion transporte de programas,10000.0,10000.0,12996.87
181702,3213,48116,Convenio integración musical infancia discapacit.,13700.0,0.0,0.0
181702,3213,48136,"Convenio Jazzargia  ""ondas de jazz""",30000.0,30000.0,25500.0
181703,3210,40100,A la UNED,150000.0,150000.0,150000.0
181703,3210,42105,Consorcio formación profesional,375000.0,479290.7,479290.7
181703,3210,48105,Escuela de artes y oficios,332000.0,332000.0,332000.0
181703,3210,48175,Actividades asociaciones personas con discapacidad,31200.0,31200.0,25832.71
181703,3212,41918,Convenio UPV ciudades educadoras,26000.0,26000.0,23400.0
181703,3213,48007,Subvencion federaciones AMPAS,30000.0,30000.0,26999.8
181703,3213,48102,Subvenciones a EPA,26000.0,0.0,0.0
181703,3213,48114,Subv. Fundacion Fernando Buesa,45472.0,61472.0,61472.0
182002,4511,48958,Convenio feria del libro de Álava,7020.0,7020.0,7020.0
182002,4511,48960,Convenio feria del libro viejo,7020.0,7020.0,7020.0
1822,4531,62505,Otros enseres,10000.0,10000.0,9750.93
1822,4622,48128,Conv. c. del sordo Álava,11693.0,11693.0,11693.0
1822,4622,48970,Conv. asoc. Eginaren Eginez,27000.0,27000.0,27000.0
182603,4521,48141,Convenio Apdema,24970.0,24970.0,24970.0
182603,4521,48984,San Silvestre y media marathon,7390.25,7390.25,7390.25
182604,4524,62300,Material inventariable,30000.0,30000.0,29792.65
182604,4524,62305,Material técnico especiífico,60000.0,60000.0,59700.34
182604,4524,62308,Publicidad estática,1.0,1.0,0.0
1165,3100,13000,Retribuciones personal laboral fijo,0.0,350686.49,579496.29
182603,4521,48926,Subvención fundación 5+11,0.0,224850.0,224850.0
152007,4350,22712,Puesta en valor del arbolado urbano,0.0,12000.0,0.0
1111,3100,22711,Nuevas formas de pobreza,0.0,12000.0,11979.0
182603,4521,22726,Patrocinio programa de pelota,0.0,90000.0,90000.0
0145,4444,22732,Contratos European Green Capital,0.0,77440.0,77440.0
151702,4111,48195,Convenio fundación Jaiki/Hazgarri,0.0,43597.6,43597.0
151702,4111,48196,Convenio asociación Ikiriki,0.0,19623.0,19623.0
151702,4111,48199,Convenio sidalava-comisión antisida Álava,0.0,15442.29,15442.29
0821,3221,22744,Plan de calidad,0.0,6534.0,6267.0
0210,1900,11000,Retribuciones personal eventual gabinete,0.0,0.0,47931.18
0320,1900,11000,Retribuciones personal eventual gabinete,0.0,0.0,48630.16
0810,1900,11000,Retribuciones personal eventual gabinete,0.0,0.0,9780.2
1610,1900,11000,Retribuciones personal eventual gabinete,0.0,0.0,45120.25
0810,1900,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,1058.54
1610,1900,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,7565.67
1165,3100,11000,Retribuciones personal eventual gabinete,0.0,0.0,35292.45
1145,3134,48004,Convocatoria ayudas afectados ejecución hipotecaria,0.0,300000.0,212663.56
152002,4361,60183,Inversiones iluminación casco medieval,0.0,650000.0,0.0
152007,4444,60184,Proyecto árboles mirador jardín botánico Olarizu,0.0,30000.0,0.0
015503,4511,48997,Convenio Gasteiz teloneros Makina 13-Iñaki Andoni Vadillo Velasco,0.0,8000.0,8000.0
015508,4510,22736,Contratos de patrocinio Iradier Arena,0.0,0.0,47314.63
152007,4350,22699,Otros gastos diversos-proyecto Irrigestlife,0.0,0.0,1440.21
0171,1242,48996,Conv. asoc. Jimmy Jazz-impulso música en euskera,0.0,20000.0,20000.0
015507,4534,41924,Conv. consejo juventud de Euskadi-fomento participación joven,0.0,8500.0,8500.0
181703,3213,43301,Aportación a Tuvisa tarjeta transporte escolar,0.0,90000.0,0.0
015507,4536,48215,Convenio VI Azoka txiki solidaria-Asoc Serso San Viator Euskalherria,0.0,16000.0,16000.0
0821,3224,78103,Conv. asoc. pz. Abastos-Basaldea,0.0,90000.0,90000.0
0210,1900,22732,Contratos de prestación de servicios,0.0,11495.0,0.0
1150,4630,48216,"Convenio Asoc, amigos/as RASD-acuerdo Amvisa",0.0,335000.0,335000.0
1150,4630,48217,Convenio Euskal fondoa-acuerdo Amvisa,0.0,185000.0,185000.0
1150,4630,48218,Convenio alcaldía de Ibague-acuerdo Amvisa,0.0,20000.0,20000.0
0171,1242,48997,Convenio Bai Euskarari ziurtagiria elkartea,0.0,21000.0,21000.0
0210,9210,43307,A Ensanche 21 rehabilitación barrios de oro,0.0,1000000.0,703834.04
151702,4111,48198,Convenio asoc. Deportistas contra la droga,0.0,3000.0,3000.0
0810,7211,11000,Retribuciones personal eventual gabinete,0.0,0.0,15980.1
