#Orgánico,Funcional,Económico,R,Denominacion Aplicacion,Tot Credito inicial,Tot Credito Definitivo,Tot Obligado
232003,3411,48141,,Convenio APDEMA,24759.32,24759.32,24759.32
232003,3411,48142,,Convenio Autismo Araba,14442.01,14442.01,14442.01
232003,3411,48159,,Convenio Araberri,50000.0,55000.0,55000.0
232003,3411,48928,,Subvención Fundación 5+11-sección baloncesto,142700.0,142700.0,142700.0
232003,3411,48935,,Convocatoria general de subvenciones,352500.0,352500.0,98644.1
232004,3401,12000,,Retribuciones básicas de funcionarios,113835.0,113835.0,130647.81
232004,3401,12100,,Retribuciones complementarias funcionarios,147583.0,147583.0,161529.66
232004,3401,13000,,Retribuciones personal laboral fijo,39646.0,39646.0,39988.82
232004,3401,14100,,Otro personal,48602.0,48602.0,39656.07
232004,3401,16000,,Seguridad social a cargo del ayuntamiento,106823.0,106823.0,104578.95
232004,3401,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5947.0,5947.0,6849.64
232004,3421,21200,,Mantenimiento maquinaria e instalaciones,12100.0,12100.0,8875.87
232004,3421,22115,,Material técnico específico,27500.0,27500.0,19731.53
232004,3421,62300,,Material inventariable deporte,30000.0,30000.0,22747.97
232004,3421,62305,,Material técnico específico deporte,60000.0,60000.0,45423.32
9005,9122,10000,,Retribuciones básicas corporativos,1486419.0,1486419.0,1492504.07
9005,9122,16000,,Seguridad social a cargo del ayuntamiento,342753.0,342753.0,334684.15
9005,9122,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1056.0,1056.0,1487.08
9005,9122,22633,,Asignaciones reglamento orgánico,631800.0,638118.0,631800.0
9015,2111,16103,,Pensiones a cargo del ayuntamiento,154000.0,154000.0,125167.02
9015,2111,16109,,Complemento pensiones mutua foral de Alava,4004.75,4004.75,2113.92
#,,,,,359970427.43,420723491.74,326592084.8
