#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
231205,3332,62602,,Mediatekarako multimedia funtsak,1500.0,2500.0,1509.82
231205,3332,62901,,Montehermosoko ekipoak erostea,35000.0,35000.0,11966.65
231205,3332,62925,,kultura eratzen,13100.94,13100.94,0.0
231210,3392,12000,,Funtzionarioen oinarrizko ordainsariak,505301.0,505301.0,509363.25
231210,3392,12100,,Funtzionarioen ordainsari osagarriak,619736.0,619736.0,625609.58
231210,3392,14100,,Bestelako langileak,98757.0,98757.0,166388.44
231210,3392,16000,,"Gizarte Segurantza, Udalaren kontura",325976.0,325976.0,346847.46
231210,3392,16500,,"Elkarkidetzako kuotak, Udalaren kontura",20293.0,20293.0,19203.43
231210,3392,21207,,Musika Bandako ekipoak konpontzea eta mantentzea,15000.0,15000.0,12109.75
231210,3392,22692,,Musika Banda - kolaborazioak,12000.0,12000.0,7645.99
231210,3392,22699,,Musika Bandaren programazio gastuak,45000.0,45000.0,49038.7
231210,3392,22732,,Zerbitzuak emateko kontratuak,8000.0,8000.0,19068.13
231210,3392,62800,,Argitalpenak eta liburuak erostea,5000.0,5000.0,4702.16
231210,3392,62903,,Musika bandarako ekipamendua,8000.0,11000.0,8160.0
231220,3342,12000,,Funtzionarioen oinarrizko ordainsariak,184323.0,184323.0,177660.56
231220,3342,12100,,Funtzionarioen ordainsari osagarriak,231045.0,231045.0,233157.18
231220,3342,14100,,Bestelako langileak,45159.0,45159.0,67978.37
231220,3342,16000,,"Gizarte Segurantza, Udalaren kontura",127520.0,127520.0,140102.41
231220,3342,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4395.0,4395.0,3293.3
231220,3342,22603,,Antzoki Sarearen publizitate berezia,12000.0,12000.0,12896.47
231220,3342,22627,,Antzoki Sareko ikuskizun eta jaialdiak,680000.0,680000.0,626749.38
231220,3342,22628,,"Ikuskizunak, biran",0.0,695126.11,610279.27
231220,3342,22648,,"Koprodukzio eszenikoa, sortzaile lokalak",40000.0,77000.0,33430.0
231220,3342,22732,,Zerbitzuak emateko kontratuak,230000.0,230000.0,231508.03
231220,3342,48981,,Hitzarmena Teatro Paraisorekin,35000.0,45000.0,36000.0
231220,3342,48989,,Hitzarmena Ortzairekin,20000.0,20000.0,16000.0
231220,3342,48990,,Hitzarmena Baratza Aretoarekin,10000.0,10000.0,8000.0
231220,3342,62901,,"Ekipoak erostea, Antzoki Sarea",15000.0,18000.0,7027.15
231220,9212,62215,,Principal antzokia eraberritzeko plana,30000.0,27000.0,27000.0
231901,3201,12000,,Funtzionarioen oinarrizko ordainsariak,1175755.0,1175755.0,1092668.1
231901,3201,12100,,Funtzionarioen ordainsari osagarriak,1296640.0,1296640.0,1200627.18
231901,3201,14100,,Bestelako langileak,1108058.0,1841764.65,1247493.89
231901,3201,16000,,"Gizarte Segurantza, Udalaren kontura",1039847.0,1289307.26,1033825.16
231901,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",54961.0,54961.0,50107.91
231901,3231,22106,,Elikagaiak,75000.0,75000.0,63336.03
231901,3231,22115,,Material didaktiko suntsikorra,20000.0,20000.0,7713.27
231901,3231,22199,,Bestelako hainbat hornikuntza eta gastu,12000.0,12000.0,8160.41
231901,3231,22786,,Haur eskoletako bazkari-zerbitzua,51500.0,51500.0,36250.66
231901,3231,62501,,Haur eskoletako altzariak,10000.0,10000.0,2449.8
231901,3231,62505,,Haur-eskoletako bestelako tresnak,5000.0,5000.0,1834.0
231901,3232,22659,,Hezkuntza programak,387766.15,387766.15,342653.45
231901,3232,22787,,Udaleko Eskola Kontseilua,3000.0,3000.0,873.02
231901,3261,22300,,Hezkuntzako garraioa,18417.76,10865.61,0.0
231902,3201,12000,,Funtzionarioen oinarrizko ordainsariak,132260.0,132260.0,144765.45
231902,3201,12100,,Funtzionarioen ordainsari osagarriak,140118.0,140118.0,160804.37
231902,3201,14100,,Bestelako langileak,92474.0,92474.0,49967.43
231902,3201,16000,,"Gizarte Segurantza, enpresaren kontura",97309.0,97309.0,91860.72
231902,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7514.0,7514.0,6284.24
231902,3201,20200,,Makineria eta instalazioak alokatzea,217.0,217.0,0.0
231902,3201,22115,,Berariazko material teknikoa,12000.0,12000.0,9419.71
231902,3201,22603,,Haur-eskolen kanpainaren eta udako programaren zabalkundea,7378.0,7378.0,962.46
231902,3232,22605,,Jardunaldiak,3000.0,3000.0,5043.55
231902,3232,22780,,Opor-programa,215000.0,258000.0,259562.04
231902,3261,48001,,"Guraso-elkarteentzako diru-laguntzak, opor jarduerak",54000.0,54000.0,51247.94
231902,3261,48004,,Hezkuntza konpentsazioa,157352.0,157352.0,155941.5
231902,3261,48108,,Diru-laguntzak: programetarako garraioa,11284.0,11284.0,7523.0
231902,3261,48136,,Hitzarmena: Jazzargia “Ondas de Jazz”,30000.0,30000.0,30000.0
231903,3201,12000,,Funtzionarioen oinarrizko ordainsariak,65457.0,65457.0,66177.5
231903,3201,12100,,Funtzionarioen ordainsari osagarriak,68615.0,68615.0,69286.74
231903,3201,16000,,"Gizarte Segurantza, enpresaren kontura",32355.0,32355.0,32762.0
231903,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2414.0,2414.0,2428.72
231903,3261,22301,,Dulantziko epaiak,0.0,70000.0,0.0
231903,3261,22302,,Iruña Okako epaiak,0.0,9000.0,7059.04
231903,3261,22718,,EHUren proiektuak - hiri hezitzaileak,21000.0,21000.0,19744.57
231903,3261,48010,,Diru-laguntza: guraso elkarteen opor programa eta eskolaz kanpokoak,126000.0,126000.0,0.0
231903,3261,48011,,Hitzarmena: Denon Eskola,30000.0,30000.0,30000.0
231903,3261,48012,,Hitzarmena: Fapacne federazioa,5862.0,5862.0,5862.0
231903,3261,48019,,Hitzarmena: Errekabarri guraso-elkartea,40000.0,55000.0,49500.0
231903,3261,48132,,"Ikaskuntzarekiko hitzarmena, urteurrena ospatzea",0.0,25000.0,25000.0
231903,3261,48134,,Haurreskolak patzuergoan eskolaratzaea,0.0,10000.0,10000.0
231903,3261,48175,,Ezintasunak dituztenen elkarteen jarduerak,19233.85,19233.85,0.0
231903,3271,48114,,Diru laguntza: Fernando Buesa Fundazioa,45000.0,45000.0,45000.0
231903,3293,40100,,UNEDi,100000.0,100000.0,100000.0
231903,3293,41902,,Hitzarmena EHUrekin - Nazioarteko Zuzenbideko ikastaroak,30000.0,30000.0,30000.0
231903,3293,42105,,Lanbide Heziketako partzuergoa,257213.15,264765.3,264765.3
231903,3293,48105,,Arte eta Lanbide Eskola,332000.0,372000.0,372000.0
231903,3293,78105,,Arte eta Lanbide Eskola,168000.0,78000.0,78000.0
232001,3401,12000,,Funtzionarioen oinarrizko ordainsariak,193206.0,193206.0,184400.16
232001,3401,12100,,Funtzionarioen ordainsari osagarriak,271131.0,271131.0,267565.4
232001,3401,14100,,Bestelako langileak,55678.0,55678.0,106189.53
232001,3401,16000,,"Gizarte Segurantza, Udalaren kontura",143525.0,143525.0,157277.17
232001,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8647.0,8647.0,8924.5
232001,3411,22761,,Izotz-pista alokatzeko kontratuak,473245.16,604425.15,464506.71
232001,3411,22761,R,Izotz-pista alokatzeko kontratuak,0.0,80395.68,80395.68
232001,3421,22762,,Izotz pista,15000.0,15000.0,0.0
232001,3421,22767,,Instalazioen arretarako kontratuak,1054000.0,1290547.0,1032757.64
232001,3421,22796,,Udan kirol-esparruak irekitzeko kontratua,650000.0,757375.0,673063.77
232001,3421,62228,,Udako esparruetako ekipamenduak,40000.0,60000.0,14933.55
232001,3421,62231,,Aranbizkarreko aldageletako lanak,0.0,1050000.0,0.0
232002,3401,12000,,Funtzionarioen oinarrizko ordainsariak,61797.0,61797.0,0.0
232002,3401,12100,,Funtzionarioen ordainsari osagarriak,65589.0,65589.0,0.0
232002,3401,14100,,Bestelako langileak,58661.0,58661.0,40503.84
232002,3401,16000,,"Gizarte Segurantza, enpresaren kontura",52758.0,52758.0,12795.4
232002,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4829.0,4829.0,1214.36
232003,3401,12000,,Funtzionarioen oinarrizko ordainsariak,110521.0,110521.0,118898.03
232003,3401,12100,,Funtzionarioen ordainsari osagarriak,151589.0,151589.0,159503.22
232003,3401,14100,,Bestelako langileak,164647.0,164647.0,161062.31
232003,3401,16000,,"Gizarte Segurantza, Udalaren kontura",110295.0,110295.0,123076.61
232003,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8681.0,8681.0,10034.44
232003,3411,22300,,Garraioa,14593.8,14593.8,10833.94
232003,3411,22601,,"Publizitate babesa, Alavés SADri",86525.0,86525.0,86524.99
232003,3411,22602,,Sari eta garaikurrak,7000.0,7000.0,1745.63
232003,3411,22603,,"Publizitate babesa, Saski Baskonia SADri",157300.0,157300.0,157300.0
232003,3411,22606,,"Lankidetza-kontratuak, kirol-entitateekin",35000.0,35000.0,27500.0
232003,3411,22607,,"Babesa, Araski",110000.0,10000.0,0.0
232003,3411,22699,,Bestelako hainbat gastu,61359.49,61359.49,35117.07
232003,3411,22706,,Jarduera fisikoen programa,3246748.45,3446748.45,2866756.79
232003,3411,22724,,Kirol-dinamizaziorako programa,22500.0,22500.0,23812.55
232003,3411,22726,,Pilota-partiden eta herri-kirolen sustapena,0.0,52000.0,0.0
232003,3411,22728,,Euskal Herriko Txirrindularitza Itzulia,0.0,21700.0,0.0
232003,3411,22735,,“Kirol bidean” gazteentzako programak,54737.5,54737.5,40471.01
232003,3411,22735,R,“Kirol bidean” gazteentzako programak,0.0,3296.0,3296.0
232003,3411,22739,,Martin Fiz maratoia,21700.0,21700.0,21700.0
232003,3411,22768,,Muntatze-zerbitzu bereziak,25000.0,25000.0,16376.84
232003,3411,47126,,Hitzarmena: Gasteizko triatloia,90000.0,0.0,0.0
232003,3411,48115,,Hitzarmena: Arabako Bolo-jokalarien Federazioa,5817.07,5817.07,5817.07
232003,3411,48119,,Hitzarmena: ASPACE - Garun paralisia,24587.71,24587.71,24587.71
232003,3411,48120,,Euskalgym,15000.0,0.0,0.0
232003,3411,48122,,Hitzarmena: ARASKI,0.0,100000.0,100000.0
232003,3411,48133,,Hitzarmena: Zuzenak,135000.0,135000.0,130736.74
232003,3411,48141,,Hitzarmena: APDEMA,24759.32,24759.32,24759.32
232003,3411,48142,,Hitzarmena: Autismo Araba,14442.01,14442.01,14442.01
232003,3411,48159,,Hitzarmena: Araberri,50000.0,55000.0,55000.0
232003,3411,48928,,Diru-laguntza: 5+11 fundazioaren saskibaloi atala,142700.0,142700.0,142700.0
232003,3411,48935,,Diru-laguntza deialdi orokorra,352500.0,352500.0,98644.1
232004,3401,12000,,Funtzionarioen oinarrizko ordainsariak,113835.0,113835.0,130647.81
232004,3401,12100,,Funtzionarioen ordainsari osagarriak,147583.0,147583.0,161529.66
232004,3401,13000,,Lan-kontratudun langile finkoen ordainsariak,39646.0,39646.0,39988.82
232004,3401,14100,,Bestelako langileak,48602.0,48602.0,39656.07
232004,3401,16000,,"Gizarte Segurantza, Udalaren kontura",106823.0,106823.0,104578.95
232004,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5947.0,5947.0,6849.64
232004,3421,21200,,Makinak eta instalazioak onik zaintzea,12100.0,12100.0,8875.87
232004,3421,22115,,Berariazko material teknikoa,27500.0,27500.0,19731.53
232004,3421,62300,,Kiroleko material inbentariagarria,30000.0,30000.0,22747.97
232004,3421,62305,,Berariazko material teknikoa - Kirola,60000.0,60000.0,45423.32
9005,9122,10000,,Zinegotzien oinarrizko ordainsariak,1486419.0,1486419.0,1492504.07
9005,9122,16000,,"Gizarte Segurantza, Udalaren kontura",342753.0,342753.0,334684.15
9005,9122,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1056.0,1056.0,1487.08
9005,9122,22633,,Araudi organikoan jasotako diru-ordainak,631800.0,638118.0,631800.0
9015,2111,16103,,"Pentsioak, Udalaren kontura",154000.0,154000.0,125167.02
9015,2111,16109,,"Pentsioen osagarria, Arabako Mutua Forala",4004.75,4004.75,2113.92
#,,,,,359970427.43,420723491.74,326592084.8
