#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
231220,3342,16000,,"Gizarte Segurantza, enpresaren kontura",127520.0,127520.0,69655.16
231220,3342,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4395.0,4395.0,1690.02
231220,3342,22603,,Antzoki Sarearen publizitate berezia,12000.0,12000.0,3705.23
231220,3342,22627,,Antzoki Sareko ikuskizun eta jaialdiak,680000.0,680000.0,284782.32
231220,3342,22628,,"Koprodukzio eszenikoa, sortzaile lokalak",0.0,0.0,308637.13
231220,3342,22648,,Zerbitzuak emateko kontratuak,40000.0,40000.0,3630.0
231220,3342,22732,,Zerbitzuak emateko kontratuak,230000.0,230000.0,138046.99
231220,3342,48981,,Hitzarmena Teatro Paraisorekin,35000.0,35000.0,0.0
231220,3342,48989,,Hitzarmena Ortzairekin,20000.0,20000.0,0.0
231220,3342,48990,,Hitzarmena Baratza Aretoarekin,10000.0,10000.0,0.0
231220,3342,62901,,"Ekipoak erostea, Antzoki Sarea",15000.0,18000.0,423.5
231220,9212,62215,,Principal antzokia eraberritzeko plana,30000.0,30000.0,0.0
231901,3201,12000,,Funtzionarioen oinarrizko ordainsariak,1175755.0,1175755.0,542846.17
231901,3201,12100,,Funtzionarioen ordainsari osagarriak,1296640.0,1296640.0,592529.44
231901,3201,14100,,Bestelako langileak,1108058.0,1108058.0,623780.17
231901,3201,16000,,"Gizarte Segurantza, enpresaren kontura",1039847.0,1039847.0,523238.32
231901,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",54961.0,54961.0,26098.71
231901,3231,22106,,Elikagaiak,75000.0,75000.0,37972.59
231901,3231,22115,,Material didaktiko suntsikorra,20000.0,20000.0,2195.0
231901,3231,22199,,Bestelako hainbat hornikuntza eta gastu,12000.0,12000.0,2986.18
231901,3231,22786,,Haur eskoletako bazkari-zerbitzua,51500.0,51500.0,20068.12
231901,3231,62501,,Haur eskoletako altzariak,10000.0,10000.0,140.45
231901,3231,62505,,Haur-eskoletako bestelako tresnak,5000.0,5000.0,1208.8
231901,3232,22659,,Hezkuntza programak,387766.15,387766.15,183867.73
231901,3232,22787,,Udaleko Eskola Kontseilua,3000.0,3000.0,0.0
231901,3261,22300,,Hezkuntzako garraioa,18417.76,18417.76,0.0
231902,3201,12000,,Funtzionarioen oinarrizko ordainsariak,132260.0,132260.0,68969.44
231902,3201,12100,,Funtzionarioen ordainsari osagarriak,140118.0,140118.0,74816.53
231902,3201,14100,,Bestelako langileak,92474.0,92474.0,24510.94
231902,3201,16000,,"Gizarte Segurantza, enpresaren kontura",97309.0,97309.0,44520.15
231902,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7514.0,7514.0,3248.34
231902,3201,20200,,Makineria eta instalazioak alokatzea,217.0,217.0,0.0
231902,3201,22115,,Berariazko material teknikoa,12000.0,12000.0,3523.84
231902,3201,22603,,Haur-eskolen kanpainaren eta udako programaren zabalkundea,7378.0,7378.0,0.0
231902,3232,22605,,Jardunaldiak,3000.0,3000.0,0.0
231902,3232,22780,,Opor-programa,215000.0,258000.0,0.0
231902,3261,48001,,"Guraso-elkarteentzako diru-laguntzak, opor jarduerak",54000.0,54000.0,0.0
231902,3261,48004,,Hezkuntza konpentsazioa,157352.0,157352.0,107656.0
231902,3261,48108,,Diru-laguntzak: programetarako garraioa,11284.0,11284.0,0.0
231902,3261,48136,,Hitzarmena: Jazzargia “Ondas de Jazz”,30000.0,30000.0,0.0
231903,3201,12000,,Funtzionarioen oinarrizko ordainsariak,65457.0,65457.0,32384.69
231903,3201,12100,,Funtzionarioen ordainsari osagarriak,68615.0,68615.0,34185.54
231903,3201,16000,,"Gizarte Segurantza, enpresaren kontura",32355.0,32355.0,16156.05
231903,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2414.0,2414.0,1214.36
231903,3261,22301.0,,Dulantziko epaiak,0.0,70000.0,0.0
231903,3261,22302.0,,Iruña Okako epaiak,0.0,9000.0,0.0
231903,3261,22718,,EHUren proiektuak - hiri hezitzaileak,21000.0,21000.0,8470.0
231903,3261,48010,,Diru-laguntza: guraso elkarteen opor programa eta eskolaz kanpokoak,126000.0,126000.0,0.0
231903,3261,48011,,Hitzarmena: Denon Eskola,30000.0,30000.0,0.0
231903,3261,48012,,Hitzarmena: Fapacne federazioa,5862.0,5862.0,0.0
231903,3261,48019,,Hitzarmena: Errekabarri guraso-elkartea,40000.0,55000.0,0.0
231903,3261,48132.0,,"Ikaskuntzarekiko hitzarmena, urteurrena ospatzea",0.0,25000.0,0.0
231903,3261,48134.0,,Haurreskolak patzuergoan eskolaratzaea,0.0,10000.0,0.0
231903,3261,48175,,Ezintasunak dituztenen elkarteen jarduerak,19233.85,19233.85,0.0
231903,3271,48114,,Diru laguntza: Fernando Buesa Fundazioa,45000.0,45000.0,45000.0
231903,3293,40100,,UNEDi,100000.0,100000.0,50000.0
231903,3293,41902,,Hitzarmena EHUrekin - Nazioarteko Zuzenbideko ikastaroak,30000.0,30000.0,0.0
231903,3293,42105,,Lanbide Heziketako partzuergoa,257213.15,257213.15,0.0
231903,3293,48105,,Arte eta Lanbide Eskola,332000.0,268000.0,0.0
231903,3293,78105,,Arte eta Lanbide Eskola,168000.0,0.0,0.0
232001,3401,12000,,Funtzionarioen oinarrizko ordainsariak,193206.0,193206.0,88049.38
232001,3401,12100,,Funtzionarioen ordainsari osagarriak,271131.0,271131.0,125603.41
232001,3401,14100,,Bestelako langileak,55678.0,55678.0,56818.52
232001,3401,16000,,"Gizarte Segurantza, enpresaren kontura",143525.0,143525.0,78819.76
232001,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8647.0,8647.0,4039.7
232001,3411,22761,,Izotz-pista alokatzeko kontratuak,473245.16,604425.15,154835.57
232001,3411,22761,R,Izotz-pista alokatzeko kontratuak,0.0,80395.68,80395.68
232001,3421,22762,,Izotz pista,15000.0,15000.0,0.0
232001,3421,22767,,Instalazioen arretarako kontratuak,1054000.0,1290547.0,491050.59
232001,3421,22796,,Udan kirol-esparruak irekitzeko kontratua,650000.0,757375.0,130615.86
232001,3421,62228,,Udako esparruetako ekipamenduak,40000.0,60000.0,0.0
232001,3421,62231.0,,Aranbizkarreko aldageletako lanak,0.0,1050000.0,0.0
232002,3401,12000,,Funtzionarioen oinarrizko ordainsariak,61797.0,61797.0,0.0
232002,3401,12100,,Funtzionarioen ordainsari osagarriak,65589.0,65589.0,0.0
232002,3401,14100,,Bestelako langileak,58661.0,58661.0,19826.97
232002,3401,16000,,"Gizarte Segurantza, enpresaren kontura",52758.0,52758.0,6281.75
232002,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4829.0,4829.0,607.18
232003,3401,12000,,Funtzionarioen oinarrizko ordainsariak,110521.0,110521.0,58019.16
232003,3401,12100,,Funtzionarioen ordainsari osagarriak,151589.0,151589.0,77305.91
232003,3401,14100,,Bestelako langileak,164647.0,164647.0,77187.67
232003,3401,16000,,"Gizarte Segurantza, enpresaren kontura",110295.0,110295.0,62230.2
232003,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8681.0,8681.0,4973.85
232003,3411,22300,,Garraioa,14593.8,14593.8,7822.8
232003,3411,22601,,"Publizitate babesa, Alavés SADri",86525.0,86525.0,86524.99
232003,3411,22602,,Sari eta garaikurrak,7000.0,7000.0,60.0
232003,3411,22603,,"Publizitate babesa, Saski Baskonia SADri",157300.0,157300.0,157300.0
232003,3411,22606,,"Lankidetza-kontratuak, kirol-entitateekin",35000.0,35000.0,21750.0
232003,3411,22607,,"Babesa, Araski",110000.0,110000.0,0.0
232003,3411,22699,,Bestelako hainbat gastu,61359.49,61359.49,12544.8
232003,3411,22706,,Jarduera fisikoen programa,3246748.45,3446748.45,1483491.09
232003,3411,22724,,Kirol-dinamizaziorako programa,22500.0,22500.0,0.0
232003,3411,22726,,Pilota-partiden eta herri-kirolen sustapena,0.0,52000.0,0.0
232003,3411,22728,,Euskal Herriko Txirrindularitza Itzulia,0.0,21700.0,0.0
232003,3411,22735,,“Kirol bidean” gazteentzako programak,54737.5,54737.5,22471.01
232003,3411,22735,R,“Kirol bidean” gazteentzako programak,0.0,3296.0,3296.0
232003,3411,22739,,Martin Fiz maratoia,21700.0,21700.0,21700.0
232003,3411,22768,,Muntatze-zerbitzu bereziak,25000.0,25000.0,6713.74
232003,3411,47126,,Hitzarmena: Gasteizko triatloia,90000.0,0.0,0.0
232003,3411,48115,,Hitzarmena: Arabako Bolo-jokalarien Federazioa,5817.07,5817.07,0.0
232003,3411,48119,,Hitzarmena: ASPACE - Garun paralisia,24587.71,24587.71,15629.39
232003,3411,48120,,Euskalgym,15000.0,15000.0,0.0
232003,3411,48133,,Hitzarmena: Zuzenak,135000.0,135000.0,62801.36
232003,3411,48141,,Hitzarmena: APDEMA,24759.32,24759.32,0.0
232003,3411,48142,,Hitzarmena: Autismo Araba,14442.01,14442.01,9121.35
232003,3411,48159,,Hitzarmena: Araberri,50000.0,55000.0,0.0
232003,3411,48928,,Diru-laguntza: 5+11 fundazioaren saskibaloi atala,142700.0,142700.0,142700.0
232003,3411,48935,,Diru-laguntza deialdi orokorra,352500.0,352500.0,0.0
232004,3401,12000,,Funtzionarioen oinarrizko ordainsariak,113835.0,113835.0,61966.81
232004,3401,12100,,Funtzionarioen ordainsari osagarriak,147583.0,147583.0,77079.65
232004,3401,13000,,Lan-kontratudun langile finkoen ordainsariak,39646.0,39646.0,19674.0
232004,3401,14100,,Bestelako langileak,48602.0,48602.0,23531.61
232004,3401,16000,,"Gizarte Segurantza, enpresaren kontura",106823.0,106823.0,52357.05
232004,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5947.0,5947.0,3424.82
232004,3421,21200,,Makinak eta instalazioak onik zaintzea,12100.0,12100.0,3991.0
232004,3421,22115,,Berariazko material teknikoa,27500.0,27500.0,5532.2
232004,3421,62300,,Kiroleko material inbentariagarria,30000.0,30000.0,806.01
232004,3421,62305,,Berariazko material teknikoa - Kirola,60000.0,60000.0,3494.38
9005,9122,10000,,Zinegotzien oinarrizko ordainsariak,1486419.0,1486419.0,734526.6
9005,9122,16000,,"Gizarte Segurantza, enpresaren kontura",342753.0,342753.0,166202.69
9005,9122,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1056.0,1056.0,743.54
9005,9122,22633,,Araudi organikoan jasotako diru-ordainak,631800.0,638118.0,315900.0
9015,2111,16103,,"Pentsioak, Udalaren kontura",154000.0,154000.0,64730.58
9015,2111,16109,,"Pentsioen osagarria, Arabako Mutua Forala",4004.75,4004.75,0.0
#,,,,,359970427.43,412960209.45,148639062.04
